"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Ontario",1882-06-20,"General","5","Grey South","Jackson, George","Jackson","George",NA,"Man","Crown lands agent","Liberal-Conservative","Defeated",1689
"Ontario",1882-06-20,"General","5","Haldimand","Thompson, David","Thompson","David",NA,"Man","Merchant","Liberal Party of Canada","Elected",1490
"Ontario",1882-06-20,"General","5","Haldimand","Merritt, Wm. H.","Merritt","Wm.","H.","Man",NA,"Unknown","Defeated",1364
"Ontario",1882-06-20,"General","5","Halton","McCraney, William","McCraney","William",NA,"Man","Lumber merchant","Liberal Party of Canada","Elected",1822
"Ontario",1882-06-20,"General","5","Halton","McKindsey, George Crawford","McKindsey","George","Crawford","Man",NA,"Unknown","Defeated",1739
"Ontario",1882-06-20,"General","5","Hamilton","Kilvert, Francis Edwin","Kilvert","Francis","Edwin","Man","Lawyer","Conservative (1867-1942)","Elected",2666
"Ontario",1882-06-20,"General","5","Hamilton","Robertson, Thomas","Robertson","Thomas",NA,"Man","Lawyer","Liberal Party of Canada","Elected",2612
"Ontario",1882-06-20,"General","5","Hamilton","Moore, Dennis","Moore","Dennis",NA,"Man",NA,"Liberal Party of Canada","Defeated",2194
"Ontario",1882-06-20,"General","5","Hamilton","Irving, E.","Irving","E.",NA,"Man","Lawyer","Liberal Party of Canada","Defeated",2146
"Ontario",1882-06-20,"General","5","Hastings East","White, John","White","John",NA,"Man","Machinist","Conservative (1867-1942)","Elected",1386
"Ontario",1882-06-20,"General","5","Hastings East","Ashley, H.","Ashley","H.",NA,"Man",NA,"Unknown","Defeated",1333
"Ontario",1882-06-20,"General","5","Hastings North","Bowell, Mackenzie","Bowell","Mackenzie",NA,"Man","Editor","Conservative (1867-1942)","Elected",1408
"Ontario",1882-06-20,"General","5","Hastings North","Coe, Wm.","Coe","Wm.",NA,"Man",NA,"Unknown","Defeated",1057
"Ontario",1882-06-20,"General","5","Hastings West","Robertson, Alexander","Robertson","Alexander",NA,"Man","Lawyer","Conservative (1867-1942)","Elected",1317
"Ontario",1882-06-20,"General","5","Hastings West","Brown, James","Brown","James",NA,"Man","Businessman","Conservative (1867-1942)","Defeated",1081
"Ontario",1882-06-20,"General","5","Huron East","Farrow, Thomas","Farrow","Thomas",NA,"Man","School superintendent","Conservative (1867-1942)","Elected",1631
"Ontario",1882-06-20,"General","5","Huron East","Sloan, William","Sloan","William",NA,"Man",NA,"Unknown","Defeated",1571
"Ontario",1882-06-20,"General","5","Huron South","McMillan, John","McMillan","John",NA,"Man","Farmer","Liberal Party of Canada","Elected",1621
"Ontario",1882-06-20,"General","5","Huron South","Shannon, W.J.","Shannon","W.J.",NA,"Man",NA,"Unknown","Defeated",1024
"Ontario",1882-06-20,"General","5","Huron West","Cameron, Malcolm Colin","Cameron","Malcolm","Colin","Man","Lawyer","Liberal Party of Canada","Elected",1736
"Ontario",1882-06-20,"General","5","Huron West","Porter, Robert","Porter","Robert",NA,"Man","Farmer","Liberal-Conservative","Defeated",1707
"Ontario",1882-06-20,"General","5","Kent","Smyth, Henry","Smyth","Henry",NA,"Man","Lawyer","Conservative (1867-1942)","Elected",2223
"Ontario",1882-06-20,"General","5","Kent","Samson, Jas.","Samson","Jas.",NA,"Man",NA,"Unknown","Defeated",2066
"Ontario",1882-06-20,"General","5","Kingston","Gunn, Alexander","Gunn","Alexander",NA,"Man","Wholesale grocer","Liberal Party of Canada","Elected",889
"Ontario",1882-06-20,"General","5","Kingston","Sullivan, Michael","Sullivan","Michael",NA,"Man",NA,"Unknown","Defeated",797
"Ontario",1882-06-20,"General","5","Lambton East","Fairbank, John Henry","Fairbank","John","Henry","Man","Surveyor","Liberal Party of Canada","Elected",1736
"Ontario",1882-06-20,"General","5","Lambton East","Mckenzie, J.A.","Mckenzie","J.A.",NA,"Man",NA,"Unknown","Defeated",1569
"Ontario",1882-06-20,"General","5","Lambton West","Lister, James Frederick","Lister","James","Frederick","Man","Lawyer","Liberal Party of Canada","Elected",1652
"Ontario",1882-06-20,"General","5","Lambton West","Clark, A.C.","Clark","A.C.",NA,"Man",NA,"Unknown","Defeated",1311
"Ontario",1882-06-20,"General","5","Lanark North","Jamieson, Joseph","Jamieson","Joseph",NA,"Man","Lawyer","Conservative (1867-1942)","Elected",1382
"Ontario",1882-06-20,"General","5","Lanark North","Mcdonell, D.G.","Mcdonell","D.G.",NA,"Man","Lawyer","Liberal Party of Canada","Defeated",1313
"Ontario",1882-06-20,"General","5","Lanark South","Haggart, John Graham","Haggart","John","Graham","Man","Mill owner","Conservative (1867-1942)","Elected (Acclamation)",0
"Ontario",1882-06-20,"General","5","Leeds North and Grenville North","Ferguson, Charles Frederick","Ferguson","Charles","Frederick","Man","Physician","Liberal-Conservative","Elected",1048
"Ontario",1882-06-20,"General","5","Leeds North and Grenville North","Frost, Francis Theodore","Frost","Francis","Theodore","Man","Manufacturer","Liberal Party of Canada","Defeated",762
"Ontario",1882-06-20,"General","5","Leeds South","Taylor, George","Taylor","George",NA,"Man","Manufacturer","Conservative (1867-1942)","Elected",1993
"Ontario",1882-06-20,"General","5","Leeds South","Britton, C.E.","Britton","C.E.",NA,"Man",NA,"Unknown","Defeated",1716
"Ontario",1882-06-20,"General","5","Lennox","Macdonald, John Alexander","Macdonald","John","Alexander","Man","Lawyer","Liberal-Conservative","Elected",1492
"Ontario",1882-06-20,"General","5","Lennox","Allison, David Wright","Allison","David","Wright","Man","Farmer","Liberal Party of Canada","Defeated",1292
"Ontario",1882-06-20,"General","5","Lincoln and Niagara","Rykert, John Charles","Rykert","John","Charles","Man","Lawyer","Conservative (1867-1942)","Elected",1826
"Ontario",1882-06-20,"General","5","Lincoln and Niagara","Norris, James","Norris","James",NA,"Man",NA,"Unknown","Defeated",1731
"Ontario",1882-06-20,"General","5","London","Carling, John","Carling","John",NA,"Man","Brewer","Liberal-Conservative","Elected",1485
"Ontario",1882-06-20,"General","5","London","MacCharles, Tracy","MacCharles","Tracy",NA,"Man",NA,"Unknown","Defeated",1238
"Ontario",1882-06-20,"General","5","Middlesex East","Macmillan, Duncan","Macmillan","Duncan",NA,"Man","Lawyer","Liberal-Conservative","Elected",1949
