"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Gender","Occupation","Political_Affiliation","Result","Votes"
"Saskatchewan",1930-07-28,"General","17","Moose Jaw","Beynon, William Addison","Man","Barrister","Conservative (1867-1942)","Elected",9290
"Saskatchewan",1930-07-28,"General","17","Moose Jaw","Ross, John Gordon","Man","Farmer","Liberal Party of Canada","Defeated",8351
"Saskatchewan",1930-07-28,"General","17","North Battleford","McIntosh, Cameron Ross","Man","Publisher","Liberal Party of Canada","Elected",7168
"Saskatchewan",1930-07-28,"General","17","North Battleford","MACKENZIE, William","Man","Farmer","Independent","Defeated",6073
"Saskatchewan",1930-07-28,"General","17","North Battleford","ROSE, Arthur O.","Man","Physician","Progressive","Defeated",2248
"Saskatchewan",1930-07-28,"General","17","Prince Albert","King, William Lyon Mackenzie","Man","Gentleman","Liberal Party of Canada","Elected",9283
"Saskatchewan",1930-07-28,"General","17","Prince Albert","BRADEN, George","Man","Merchant","Conservative (1867-1942)","Defeated",8091
"Saskatchewan",1930-07-28,"General","17","Qu'Appelle","Perley, Ernest Edward","Man","Farmer","Liberal Party of Canada","Elected",7888
"Saskatchewan",1930-07-28,"General","17","Qu'Appelle","Millar, John","Man","School teacher","Liberal Progressive","Defeated",6905
"Saskatchewan",1930-07-28,"General","17","Regina","Turnbull, Franklin White","Man","Barrister","Conservative (1867-1942)","Elected",14446
"Saskatchewan",1930-07-28,"General","17","Regina","Dunning, Charles Avery","Man","Minister of Finance","Liberal Party of Canada","Defeated",10746
"Saskatchewan",1930-07-28,"General","17","Regina","CARMAN, Lt. Col. R.A.","Man","Gentleman","Independent","Defeated",82
"Saskatchewan",1930-07-28,"General","17","Rosetown","Loucks, William John","Man","Farmer","Conservative (1867-1942)","Elected",5310
"Saskatchewan",1930-07-28,"General","17","Rosetown","RICHARDSON, William","Man","Farmer","Liberal Party of Canada","Defeated",4237
"Saskatchewan",1930-07-28,"General","17","Rosetown","Evans, John","Man","Farmer","Progressive","Defeated",2879
"Saskatchewan",1930-07-28,"General","17","Saskatoon","MacMillan, Frank Roland","Man","Merchant","Conservative (1867-1942)","Elected",11663
"Saskatchewan",1930-07-28,"General","17","Saskatoon","Young, Alexander MacGillivray","Man","Physician","Liberal Party of Canada","Defeated",9799
"Saskatchewan",1930-07-28,"General","17","South Battleford","Vallance, John","Man","Farmer","Liberal Party of Canada","Elected",6664
"Saskatchewan",1930-07-28,"General","17","South Battleford","ROUTLEDGE, James Anson","Man","Physician","Conservative (1867-1942)","Defeated",6049
"Saskatchewan",1930-07-28,"General","17","South Battleford","Campbell, Alexander Maxwell (Max)","Man","Farmer","Farmer","Defeated",3439
"Saskatchewan",1930-07-28,"General","17","Swift Current","Bothwell, Charles Edward","Man","Barrister","Liberal Party of Canada","Elected",6382
"Saskatchewan",1930-07-28,"General","17","Swift Current","IRWIN, Oscar M.","Man","Physician","Conservative (1867-1942)","Defeated",5456
"Saskatchewan",1930-07-28,"General","17","Weyburn","Young, Edward James","Man","Farmer","Liberal Party of Canada","Elected",7259
"Saskatchewan",1930-07-28,"General","17","Weyburn","MORLEY, John Rennie","Man","Lumberman","Conservative (1867-1942)","Defeated",5723
"Saskatchewan",1930-07-28,"General","17","Weyburn","MCMANUS, James Hamilton","Man","Veterinary surgeon","Progressive","Defeated",1433
"Saskatchewan",1930-07-28,"General","17","Willow Bunch","Donnelly, Thomas F.","Man","Physician","Liberal Party of Canada","Elected",9730
"Saskatchewan",1930-07-28,"General","17","Willow Bunch","HOATH, Robert Bingham","Man","Farmer","Conservative (1867-1942)","Defeated",8992
"Saskatchewan",1930-07-28,"General","17","Yorkton","McPhee, George Washington","Man","Barrister","Liberal Party of Canada","Elected",6887
"Saskatchewan",1930-07-28,"General","17","Yorkton","BARBOUR, Robert","Man","Manager","Independent","Defeated",5406
"Yukon",1930-07-28,"General","17","Yukon","Black, George","Man","Barrister","Conservative (1867-1942)","Elected",846
"Yukon",1930-07-28,"General","17","Yukon","THOMPSON, William Edward","Man","Physician","Liberal Party of Canada","Defeated",557
