"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",1980-02-18,"General","32","Athabasca","Shields, Jack Wendele","Shields","Jack","Wendele","Man","Businessman","Progressive Conservative Party","Elected",13287
"Alberta",1980-02-18,"General","32","Athabasca","Knight, Chuck","Knight","Chuck",NA,"Man","Senior buyer","Liberal Party of Canada","Defeated",9822
"Alberta",1980-02-18,"General","32","Athabasca","Daniels, Harry W.","Daniels","Harry","W.","Man","Senior executive officer","New Democratic Party","Defeated",4218
"Alberta",1980-02-18,"General","32","Athabasca","Huizingh, Herman","Huizingh","Herman",NA,"Man","General contractor","Independent","Defeated",1960
"Alberta",1980-02-18,"General","32","Athabasca","Eberhart, Clayton","Eberhart","Clayton",NA,"Man","Heavy duty equipment serviceman","Social Credit Party of Canada","Defeated",463
"Alberta",1980-02-18,"General","32","Bow River","Taylor, Gordon Edward","Taylor","Gordon","Edward","Man","School teacher, businessman","Progressive Conservative Party","Elected",30463
"Alberta",1980-02-18,"General","32","Bow River","Tilley, Neville","Tilley","Neville",NA,"Man","Consultant","Liberal Party of Canada","Defeated",5850
"Alberta",1980-02-18,"General","32","Bow River","Radke, David","Radke","David",NA,"Man","Artist","New Democratic Party","Defeated",2802
"Alberta",1980-02-18,"General","32","Bow River","Kiddle, Edward M.","Kiddle","Edward","M.","Man","Caretaker","Social Credit Party of Canada","Defeated",656
"Alberta",1980-02-18,"General","32","Calgary Centre","Andre, Harvie","Andre","Harvie",NA,"Man","Chemical engineer","Progressive Conservative Party","Elected",18610
"Alberta",1980-02-18,"General","32","Calgary Centre","HO LEM, George","HO LEM","George",NA,"Man","Businessman","Liberal Party of Canada","Defeated",9698
"Alberta",1980-02-18,"General","32","Calgary Centre","Jones, David Ford","Jones","David","Ford","Man","Associate professor","New Democratic Party","Defeated",2994
"Alberta",1980-02-18,"General","32","Calgary Centre","Samoil, Willy","Samoil","Willy",NA,"Man","Student","Rhinoceros Party of Canada","Defeated",766
"Alberta",1980-02-18,"General","32","Calgary Centre","Erhart, Thomas","Erhart","Thomas",NA,"Man","Carpenter","Social Credit Party of Canada","Defeated",257
"Alberta",1980-02-18,"General","32","Calgary Centre","Swann, Casey","Swann","Casey",NA,"Man","Sprinkler fitter","Communist Party of Canada","Defeated",58
"Alberta",1980-02-18,"General","32","Calgary Centre","Northrup, Julie","Northrup","Julie",NA,"Woman","Packing house worker","Marxist-Leninist Party of Canada","Defeated",43
"Alberta",1980-02-18,"General","32","Calgary East","Kushner, John","Kushner","John",NA,"Man","Member of Parliament","Progressive Conservative Party","Elected",23073
"Alberta",1980-02-18,"General","32","Calgary East","Ludwig, Albert","Ludwig","Albert",NA,"Man","Lawyer","Liberal Party of Canada","Defeated",11662
"Alberta",1980-02-18,"General","32","Calgary East","Pashak, Barry","Pashak","Barry",NA,"Man","College instructor","New Democratic Party","Defeated",4490
"Alberta",1980-02-18,"General","32","Calgary East","Young, Jim C.","Young","Jim","C.","Man","Professional businessman","No affiliation to a recognised party","Defeated",3271
"Alberta",1980-02-18,"General","32","Calgary East","Pazdor, Philip J.","Pazdor","Philip","J.","Man","Computer consultant","Rhinoceros Party of Canada","Defeated",638
"Alberta",1980-02-18,"General","32","Calgary East","Othen, Jim","Othen","Jim",NA,"Man","Welder","Social Credit Party of Canada","Defeated",422
"Alberta",1980-02-18,"General","32","Calgary East","Potter, Bruce","Potter","Bruce",NA,"Man","Chemical plant operator","Communist Party of Canada","Defeated",58
"Alberta",1980-02-18,"General","32","Calgary East","Askin, Margaret Peggy","Askin","Margaret","Peggy","Woman","Telephone operator","Marxist-Leninist Party of Canada","Defeated",55
"Alberta",1980-02-18,"General","32","Calgary North","Wright, Frederick William","Wright","Frederick","William","Man","Investment consultant","Progressive Conservative Party","Elected",26201
"Alberta",1980-02-18,"General","32","Calgary North","Raymaker, Darryl","Raymaker","Darryl",NA,"Man","Lawyer","Liberal Party of Canada","Defeated",10689
