"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",2008-10-14,"General","40","Calgary Northeast","Ahmad, Abeed Monty","Ahmad","Abeed","Monty","Man","Teacher","Green Party of Canada","Defeated",2045
"Alberta",2008-10-14,"General","40","Calgary Northeast","Blanchard, Daniel","Blanchard","Daniel",NA,"Man","Student","Marxist-Leninist Party of Canada","Defeated",211
"Alberta",2008-10-14,"General","40","Calgary Southeast","Kenney, Jason","Kenney","Jason",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",41425
"Alberta",2008-10-14,"General","40","Calgary Southeast","Chandler, Margaret","Chandler","Margaret",NA,"Woman","Environmental communications consultant","Green Party of Canada","Defeated",5736
"Alberta",2008-10-14,"General","40","Calgary Southeast","Carroll, Brad","Carroll","Brad",NA,"Man","Education analyst","Liberal Party of Canada","Defeated",4878
"Alberta",2008-10-14,"General","40","Calgary Southeast","Willott, Chris","Willott","Chris",NA,"Man","Quality assurance analyst","New Democratic Party","Defeated",4024
"Alberta",2008-10-14,"General","40","Calgary Southwest","Harper, Stephen","Harper","Stephen",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",38548
"Alberta",2008-10-14,"General","40","Calgary Southwest","Lamontagne, Marlene","Lamontagne","Marlene",NA,"Woman","Retired business person","Liberal Party of Canada","Defeated",4918
"Alberta",2008-10-14,"General","40","Calgary Southwest","Christie, Kelly","Christie","Kelly",NA,"Man","Construction supervisor","Green Party of Canada","Defeated",4743
"Alberta",2008-10-14,"General","40","Calgary Southwest","Heffernan, Holly","Heffernan","Holly",NA,"Woman","Nurse","New Democratic Party","Defeated",4102
"Alberta",2008-10-14,"General","40","Calgary Southwest","Young, Dennis","Young","Dennis",NA,"Man","Legal agent","Libertarian Party of Canada","Defeated",265
"Alberta",2008-10-14,"General","40","Calgary Southwest","Heather, Larry R.","Heather","Larry","R.","Man","Audio restoration and producer","Christian Heritage Party of Canada","Defeated",256
"Alberta",2008-10-14,"General","40","Calgary West","Anders, Rob","Anders","Rob",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",34579
"Alberta",2008-10-14,"General","40","Calgary West","Pollock, Jennifer","Pollock","Jennifer",NA,"Woman","Lawyer","Liberal Party of Canada","Defeated",13204
"Alberta",2008-10-14,"General","40","Calgary West","Weeks, Randy","Weeks","Randy",NA,"Man","Auditor","Green Party of Canada","Defeated",6722
"Alberta",2008-10-14,"General","40","Calgary West","Phelps Bondaroff, Teale","Phelps Bondaroff","Teale",NA,"Man","Student","New Democratic Party","Defeated",3832
"Alberta",2008-10-14,"General","40","Calgary West","Schmidt, Kirk","Schmidt","Kirk",NA,"Man","IT analyst","Independent","Defeated",1790
"Alberta",2008-10-14,"General","40","Calgary West","Vachon, André","Vachon","André",NA,"Man","Pipeline worker","Marxist-Leninist Party of Canada","Defeated",155
"Alberta",2008-10-14,"General","40","Calgary--Nose Hill","Ablonczy, Diane","Ablonczy","Diane",NA,"Woman","Parliamentarian","Conservative Party of Canada","Elected",35029
"Alberta",2008-10-14,"General","40","Calgary--Nose Hill","Newman, Anoush","Newman","Anoush",NA,"Woman","Executive director","Liberal Party of Canada","Defeated",6657
"Alberta",2008-10-14,"General","40","Calgary--Nose Hill","Hajj, Tony","Hajj","Tony",NA,"Man","Engineer","Green Party of Canada","Defeated",4685
"Alberta",2008-10-14,"General","40","Calgary--Nose Hill","Sundberg, Stephanie","Sundberg","Stephanie",NA,"Woman","Student","New Democratic Party","Defeated",3941
"Alberta",2008-10-14,"General","40","Crowfoot","Sorenson, Kevin","Sorenson","Kevin",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",39342
"Alberta",2008-10-14,"General","40","Crowfoot","Parker, Ellen","Parker","Ellen",NA,"Woman","Educator","New Democratic Party","Defeated",3783
"Alberta",2008-10-14,"General","40","Crowfoot","Kettenbach, Kaitlin","Kettenbach","Kaitlin",NA,"Woman","Contractor","Green Party of Canada","Defeated",2875
"Alberta",2008-10-14,"General","40","Crowfoot","Howe, Sharon L.","Howe","Sharon","L.","Woman","Semi-retired","Liberal Party of Canada","Defeated",1958
"Alberta",2008-10-14,"General","40","Edmonton Centre","Hawn, Laurie","Hawn","Laurie",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",22634
"Alberta",2008-10-14,"General","40","Edmonton Centre","Wachowich, Jim","Wachowich","Jim",NA,"Man","Lawyer","Liberal Party of Canada","Defeated",12661
"Alberta",2008-10-14,"General","40","Edmonton Centre","Martyn, Donna","Martyn","Donna",NA,"Woman","Teacher","New Democratic Party","Defeated",6912
"Alberta",2008-10-14,"General","40","Edmonton Centre","Parker, David James","Parker","David","James","Man","Professional engineer","Green Party of Canada","Defeated",3746
"Alberta",2008-10-14,"General","40","Edmonton Centre","Morton, Peggy","Morton","Peggy",NA,"Woman","Journalist","Marxist-Leninist Party of Canada","Defeated",203
"Alberta",2008-10-14,"General","40","Edmonton East","Goldring, Peter","Goldring","Peter",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",21487
"Alberta",2008-10-14,"General","40","Edmonton East","Martin, Ray","Martin","Ray",NA,"Man","Retired","New Democratic Party","Defeated",13318
"Alberta",2008-10-14,"General","40","Edmonton East","Laskoski, Stephanie","Laskoski","Stephanie",NA,"Woman","Student","Liberal Party of Canada","Defeated",4578
"Alberta",2008-10-14,"General","40","Edmonton East","Capnerhurst, Trey","Capnerhurst","Trey",NA,"Woman","Homemaker - artist","Green Party of Canada","Defeated",2488
"Alberta",2008-10-14,"General","40","Edmonton--Leduc","Rajotte, James","Rajotte","James",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",33174
"Alberta",2008-10-14,"General","40","Edmonton--Leduc","Smith, Donna Lynn","Smith","Donna","Lynn","Woman","University professor","Liberal Party of Canada","Defeated",9234
"Alberta",2008-10-14,"General","40","Edmonton--Leduc","Razga, Hana","Razga","Hana",NA,"Woman","Human resources consultant","New Democratic Party","Defeated",5994
"Alberta",2008-10-14,"General","40","Edmonton--Leduc","Kennedy, Valerie","Kennedy","Valerie",NA,"Woman","Movement education","Green Party of Canada","Defeated",4081
"Alberta",2008-10-14,"General","40","Edmonton--Mill Woods--Beaumont","Lake, Mike","Lake","Mike",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",25130
"Alberta",2008-10-14,"General","40","Edmonton--Mill Woods--Beaumont","Saroya, Indira","Saroya","Indira",NA,"Woman","Day care operator","Liberal Party of Canada","Defeated",7709
"Alberta",2008-10-14,"General","40","Edmonton--Mill Woods--Beaumont","Butler, Mike","Butler","Mike",NA,"Man","Construction","New Democratic Party","Defeated",6297
"Alberta",2008-10-14,"General","40","Edmonton--Mill Woods--Beaumont","Hrushka, David Allan","Hrushka","David","Allan","Man","Self employed - student","Green Party of Canada","Defeated",2366
"Alberta",2008-10-14,"General","40","Edmonton--Mill Woods--Beaumont","Rankin, Naomi","Rankin","Naomi",NA,"Woman","Computer programmer","Communist Party of Canada","Defeated",157
"Alberta",2008-10-14,"General","40","Edmonton--Sherwood Park","Uppal, Tim","Uppal","Tim",NA,"Man","Business manager","Conservative Party of Canada","Elected",17628
"Alberta",2008-10-14,"General","40","Edmonton--Sherwood Park","Ford, James","Ford","James",NA,"Man","Business consultant","Independent","Defeated",15960
"Alberta",2008-10-14,"General","40","Edmonton--Sherwood Park","LaBelle, Brian","LaBelle","Brian",NA,"Man","Child and youth care worker","New Democratic Party","Defeated",6339
"Alberta",2008-10-14,"General","40","Edmonton--Sherwood Park","Szostak, Rick","Szostak","Rick",NA,"Man","Professor","Liberal Party of Canada","Defeated",5575
"Alberta",2008-10-14,"General","40","Edmonton--Sherwood Park","Erfani, Nina","Erfani","Nina",NA,"Woman","University instructor","Green Party of Canada","Defeated",3678
"Alberta",2008-10-14,"General","40","Edmonton--Spruce Grove","Ambrose, Rona","Ambrose","Rona",NA,"Woman","Parliamentarian","Conservative Party of Canada","Elected",36402
"Alberta",2008-10-14,"General","40","Edmonton--Spruce Grove","Phillips, Barb","Phillips","Barb",NA,"Woman","Support worker","New Democratic Party","Defeated",6627
"Alberta",2008-10-14,"General","40","Edmonton--Spruce Grove","Austin, Chris","Austin","Chris",NA,"Man","Information technologist","Liberal Party of Canada","Defeated",6099
"Alberta",2008-10-14,"General","40","Edmonton--Spruce Grove","Walker, Wendy","Walker","Wendy",NA,"Woman","Business owner","Green Party of Canada","Defeated",3975
"Alberta",2008-10-14,"General","40","Edmonton--St. Albert","Rathgeber, Brent","Rathgeber","Brent",NA,"Man","Lawyer","Conservative Party of Canada","Elected",31436
"Alberta",2008-10-14,"General","40","Edmonton--St. Albert","Burkhart, Dave","Burkhart","Dave",NA,"Man","Technical writer","New Democratic Party","Defeated",8045
"Alberta",2008-10-14,"General","40","Edmonton--St. Albert","Sleiman, Sam","Sleiman","Sam",NA,"Man","Executive director international markets","Liberal Party of Canada","Defeated",7441
"Alberta",2008-10-14,"General","40","Edmonton--St. Albert","Johnston, Peter","Johnston","Peter",NA,"Man","Flooring installer","Green Party of Canada","Defeated",4072
"Alberta",2008-10-14,"General","40","Edmonton--Strathcona","Duncan, Linda Francis","Duncan","Linda","Francis","Woman","Lawyer","New Democratic Party","Elected",20103
"Alberta",2008-10-14,"General","40","Edmonton--Strathcona","Jaffer, Rahim","Jaffer","Rahim",NA,"Man","Parliamentarian","Conservative Party of Canada","Defeated",19640
"Alberta",2008-10-14,"General","40","Edmonton--Strathcona","Roy, Claudette","Roy","Claudette",NA,"Woman","Educator","Liberal Party of Canada","Defeated",4279
"Alberta",2008-10-14,"General","40","Edmonton--Strathcona","Thrall, Jane","Thrall","Jane",NA,"Woman","Optometrist","Green Party of Canada","Defeated",3040
"Alberta",2008-10-14,"General","40","Edmonton--Strathcona","Hunter, Kevan","Hunter","Kevan",NA,"Man","Teacher","Marxist-Leninist Party of Canada","Defeated",147
"Alberta",2008-10-14,"General","40","Fort McMurray--Athabasca","Jean, Brian","Jean","Brian",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",17160
"Alberta",2008-10-14,"General","40","Fort McMurray--Athabasca","Voyageur, Mark","Voyageur","Mark",NA,"Man","Heavy equipment operator","New Democratic Party","Defeated",3300
"Alberta",2008-10-14,"General","40","Fort McMurray--Athabasca","Webb, John","Webb","John",NA,"Man","Barrister and solicitor","Liberal Party of Canada","Defeated",2710
"Alberta",2008-10-14,"General","40","Fort McMurray--Athabasca","Richards, Dylan","Richards","Dylan",NA,"Man","Pastor","Green Party of Canada","Defeated",1628
"Alberta",2008-10-14,"General","40","Fort McMurray--Athabasca","Reimer, Shawn","Reimer","Shawn",NA,"Man","Student","Independent","Defeated",350
"Alberta",2008-10-14,"General","40","Fort McMurray--Athabasca","Malcolm, John","Malcolm","John",NA,"Man","Consultant, aboriginal rights environmental","First Peoples National Party of Canada","Defeated",233
"Alberta",2008-10-14,"General","40","Fort McMurray--Athabasca","Strydhorst, Jacob","Strydhorst","Jacob",NA,"Man","Farmer","Christian Heritage Party of Canada","Defeated",186
"Alberta",2008-10-14,"General","40","Lethbridge","Casson, Rick","Casson","Rick",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",31714
"Alberta",2008-10-14,"General","40","Lethbridge","Sandilands, Mark","Sandilands","Mark",NA,"Man","Retired professor","New Democratic Party","Defeated",6733
"Alberta",2008-10-14,"General","40","Lethbridge","Cormican, Michael Joseph","Cormican","Michael","Joseph","Man","Retired psychiatric nurse","Liberal Party of Canada","Defeated",4404
"Alberta",2008-10-14,"General","40","Lethbridge","Swagar, Amanda","Swagar","Amanda",NA,"Woman","Student","Green Party of Canada","Defeated",3420
"Alberta",2008-10-14,"General","40","Lethbridge","Capp, Geoffrey","Capp","Geoffrey",NA,"Man","Security guard","Christian Heritage Party of Canada","Defeated",1094
"Alberta",2008-10-14,"General","40","Macleod","Menzies, Ted","Menzies","Ted",NA,"Man","Farmer","Conservative Party of Canada","Elected",35328
"Alberta",2008-10-14,"General","40","Macleod","McCollum, Jared","McCollum","Jared",NA,"Man","Doctor of traditional Chinese medicine","Green Party of Canada","Defeated",4161
"Alberta",2008-10-14,"General","40","Macleod","Knowlton, Stan","Knowlton","Stan",NA,"Man","Administrator","New Democratic Party","Defeated",3053
"Alberta",2008-10-14,"General","40","Macleod","Paynter, Isabel","Paynter","Isabel",NA,"Woman","Retired nurse","Liberal Party of Canada","Defeated",2703
"Alberta",2008-10-14,"General","40","Macleod","Slingerland, Marc","Slingerland","Marc",NA,"Man","Teacher","Christian Heritage Party of Canada","Defeated",422
"Alberta",2008-10-14,"General","40","Medicine Hat","Payne, LaVar","Payne","LaVar",NA,"Man","Assistant special House of Commons","Conservative Party of Canada","Elected",26950
"Alberta",2008-10-14,"General","40","Medicine Hat","Regehr, Wally","Regehr","Wally",NA,"Man","Retired teacher","New Democratic Party","Defeated",4187
"Alberta",2008-10-14,"General","40","Medicine Hat","Botter, Bev","Botter","Bev",NA,"Woman","Retired registered nurse","Liberal Party of Canada","Defeated",2639
"Alberta",2008-10-14,"General","40","Medicine Hat","Dodd, Kevin","Dodd","Kevin",NA,"Man","Union worker","Green Party of Canada","Defeated",2338
"Alberta",2008-10-14,"General","40","Medicine Hat","Shock, Dean","Shock","Dean",NA,"Man","Owner - computer programmer","Independent","Defeated",971
"Alberta",2008-10-14,"General","40","Medicine Hat","Patrick, David S.","Patrick","David","S.","Man","Contractor","Independent","Defeated",580
"Alberta",2008-10-14,"General","40","Medicine Hat","Vandestroet, Frans","Vandestroet","Frans",NA,"Man","Farm realtor","Christian Heritage Party of Canada","Defeated",363
"Alberta",2008-10-14,"General","40","Peace River","Warkentin, Chris","Warkentin","Chris",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",29550
"Alberta",2008-10-14,"General","40","Peace River","Boucher Rymhs, Adele","Boucher Rymhs","Adele",NA,"Woman","Retired","New Democratic Party","Defeated",6124
"Alberta",2008-10-14,"General","40","Peace River","Villebrun, Jennifer","Villebrun","Jennifer",NA,"Woman","Lawyer","Green Party of Canada","Defeated",3303
"Alberta",2008-10-14,"General","40","Peace River","Maisonneuve, Liliane","Maisonneuve","Liliane",NA,"Woman","Teacher - farmer","Liberal Party of Canada","Defeated",2843
"Alberta",2008-10-14,"General","40","Peace River","Siggelkow, Edwin","Siggelkow","Edwin",NA,"Man","Businessman","Canadian Action Party","Defeated",373
"Alberta",2008-10-14,"General","40","Peace River","Simard, Mélanie","Simard","Mélanie",NA,"Woman","Teacher","Libertarian Party of Canada","Defeated",316
"Alberta",2008-10-14,"General","40","Red Deer","Dreeshen, Earl","Dreeshen","Earl",NA,"Man","Farmer","Conservative Party of Canada","Elected",33226
"Alberta",2008-10-14,"General","40","Red Deer","Somerville, Stuart","Somerville","Stuart",NA,"Man","Teacher - farmer","New Democratic Party","Defeated",5040
"Alberta",2008-10-14,"General","40","Red Deer","Bedford, Evan","Bedford","Evan",NA,"Man","Engineering technologist","Green Party of Canada","Defeated",4239
"Alberta",2008-10-14,"General","40","Red Deer","Marks, Garfield","Marks","Garfield",NA,"Man","Oilfield supervisor","Liberal Party of Canada","Defeated",2863
"Alberta",2008-10-14,"General","40","Vegreville--Wainwright","Benoit, Leon Earl","Benoit","Leon","Earl","Man","Farmer","Conservative Party of Canada","Elected",34493
"Alberta",2008-10-14,"General","40","Vegreville--Wainwright","Stone, Ray","Stone","Ray",NA,"Man","Farmer","New Democratic Party","Defeated",4230
"Alberta",2008-10-14,"General","40","Vegreville--Wainwright","Munsey, William","Munsey","William",NA,"Man","CN train conductor - farmer","Green Party of Canada","Defeated",3676
"Alberta",2008-10-14,"General","40","Vegreville--Wainwright","Campbell, Adam","Campbell","Adam",NA,"Man","Farmer","Liberal Party of Canada","Defeated",2345
"Alberta",2008-10-14,"General","40","Westlock--St. Paul","Storseth, Brian","Storseth","Brian",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",27338
"Alberta",2008-10-14,"General","40","Westlock--St. Paul","Drury, Della","Drury","Della",NA,"Woman","Forest technology","New Democratic Party","Defeated",3809
"Alberta",2008-10-14,"General","40","Westlock--St. Paul","Houle, Leila","Houle","Leila",NA,"Woman","Business owner","Liberal Party of Canada","Defeated",3418
"Alberta",2008-10-14,"General","40","Westlock--St. Paul","Murphy, Aden","Murphy","Aden",NA,"Man","Student","Green Party of Canada","Defeated",2522
"Alberta",2008-10-14,"General","40","Westlock--St. Paul","Hofstede, Sip","Hofstede","Sip",NA,"Man","Self-employed - draftsman","Christian Heritage Party of Canada","Defeated",510
"Alberta",2008-10-14,"General","40","Wetaskiwin","Calkins, Blaine","Calkins","Blaine",NA,"Man","College instructor","Conservative Party of Canada","Elected",32528
"Alberta",2008-10-14,"General","40","Wetaskiwin","Robson, Tim","Robson","Tim",NA,"Man","Life insurance sales","New Democratic Party","Defeated",3636
"Alberta",2008-10-14,"General","40","Wetaskiwin","Parsons, Les","Parsons","Les",NA,"Man","Coach, cross country skiing","Green Party of Canada","Defeated",3395
"Alberta",2008-10-14,"General","40","Wetaskiwin","Dillon, Rita Katherine","Dillon","Rita","Katherine","Woman","Social worker in private clinical practice","Liberal Party of Canada","Defeated",2362
"Alberta",2008-10-14,"General","40","Wetaskiwin","Mann, Shawn","Mann","Shawn",NA,"Man","Operations manager","Canadian Action Party","Defeated",249
"Alberta",2008-10-14,"General","40","Wild Rose","Richards, Blake","Richards","Blake",NA,"Man","Realtor","Conservative Party of Canada","Elected",36869
"Alberta",2008-10-14,"General","40","Wild Rose","Fox, Lisa","Fox","Lisa",NA,"Woman","Environmental consultant","Green Party of Canada","Defeated",6390
"Alberta",2008-10-14,"General","40","Wild Rose","Horvath, Jeff","Horvath","Jeff",NA,"Man","Teacher","New Democratic Party","Defeated",4169
"Alberta",2008-10-14,"General","40","Wild Rose","Turcott, Jenn","Turcott","Jenn",NA,"Woman","Community assistant","Liberal Party of Canada","Defeated",2890
"Alberta",2008-10-14,"General","40","Wild Rose","Zoobkoff, Krista","Zoobkoff","Krista",NA,"Woman","Business owner","Libertarian Party of Canada","Defeated",246
"Alberta",2008-10-14,"General","40","Yellowhead","Merrifield, Rob","Merrifield","Rob",NA,"Man","Self-employed","Conservative Party of Canada","Elected",26863
"Alberta",2008-10-14,"General","40","Yellowhead","Kuzminski, Ken","Kuzminski","Ken",NA,"Man","Carpenter","New Democratic Party","Defeated",4587
"Alberta",2008-10-14,"General","40","Yellowhead","Schaefer, Monika","Schaefer","Monika",NA,"Woman","Violin teacher","Green Party of Canada","Defeated",3437
"Alberta",2008-10-14,"General","40","Yellowhead","El-Rafih, Mohamed","El-Rafih","Mohamed",NA,"Man","Tutor","Liberal Party of Canada","Defeated",1489
"Alberta",2008-10-14,"General","40","Yellowhead","Wierenga, John M.","Wierenga","John","M.","Man","Welder","Christian Heritage Party of Canada","Defeated",606
"Alberta",2008-10-14,"General","40","Yellowhead","Brade, Melissa","Brade","Melissa",NA,"Woman","Homemaker","Canadian Action Party","Defeated",408
"British Columbia",2008-10-14,"General","40","Abbotsford","Fast, Ed","Fast","Ed",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",30853
"British Columbia",2008-10-14,"General","40","Abbotsford","Traverse, Lionel Dominique","Traverse","Lionel","Dominique","Man","Physician","Liberal Party of Canada","Defeated",7933
"British Columbia",2008-10-14,"General","40","Abbotsford","Rai, Bonnie","Rai","Bonnie",NA,"Woman","Esl tutorer","New Democratic Party","Defeated",6444
"British Columbia",2008-10-14,"General","40","Abbotsford","Durant, Karen","Durant","Karen",NA,"Woman","Business woman","Green Party of Canada","Defeated",3141
"British Columbia",2008-10-14,"General","40","Abbotsford","Felger, Tim","Felger","Tim",NA,"Man","Businessman","Marijuana Party","Defeated",358
"British Columbia",2008-10-14,"General","40","British Columbia Southern Interior","Atamanenko, Alex","Atamanenko","Alex",NA,"Man","Teacher","New Democratic Party","Elected",22693
"British Columbia",2008-10-14,"General","40","British Columbia Southern Interior","Zandee, Rob","Zandee","Rob",NA,"Man","Manager","Conservative Party of Canada","Defeated",17122
"British Columbia",2008-10-14,"General","40","British Columbia Southern Interior","Morel, Andy","Morel","Andy",NA,"Man","Contractor - ski instructor","Green Party of Canada","Defeated",4573
"British Columbia",2008-10-14,"General","40","British Columbia Southern Interior","Jagpal, Brenda","Jagpal","Brenda",NA,"Woman","Executive director","Liberal Party of Canada","Defeated",3292
"British Columbia",2008-10-14,"General","40","British Columbia Southern Interior","Sproule, Brian","Sproule","Brian",NA,"Man","Health care worker","Marxist-Leninist Party of Canada","Defeated",80
"British Columbia",2008-10-14,"General","40","Burnaby--Douglas","Siksay, Bill","Siksay","Bill",NA,"Man","Parliamentarian","New Democratic Party","Elected",17937
"British Columbia",2008-10-14,"General","40","Burnaby--Douglas","Leung, Ronald","Leung","Ronald",NA,"Man","Political aide","Conservative Party of Canada","Defeated",17139
"British Columbia",2008-10-14,"General","40","Burnaby--Douglas","Cunningham, Bill","Cunningham","Bill",NA,"Man","Consultant","Liberal Party of Canada","Defeated",9177
"British Columbia",2008-10-14,"General","40","Burnaby--Douglas","Perry, Doug","Perry","Doug",NA,"Man","Self-employed","Green Party of Canada","Defeated",2822
"British Columbia",2008-10-14,"General","40","Burnaby--Douglas","Gidora, George","Gidora","George",NA,"Man","Bus driver","Communist Party of Canada","Defeated",203
"British Columbia",2008-10-14,"General","40","Burnaby--New Westminster","Julian, Peter","Julian","Peter",NA,"Man","Parliamentarian","New Democratic Party","Elected",20145
"British Columbia",2008-10-14,"General","40","Burnaby--New Westminster","Rakhra, Sam","Rakhra","Sam",NA,"Man","Director","Conservative Party of Canada","Defeated",13150
"British Columbia",2008-10-14,"General","40","Burnaby--New Westminster","Lenoski, Gerry","Lenoski","Gerry",NA,"Man","Business person","Liberal Party of Canada","Defeated",6681
"British Columbia",2008-10-14,"General","40","Burnaby--New Westminster","McLaren, Carrie","McLaren","Carrie",NA,"Woman","Accounts receivable clerk","Green Party of Canada","Defeated",3067
"British Columbia",2008-10-14,"General","40","Burnaby--New Westminster","Yetisen, Ismet","Yetisen","Ismet",NA,"Man","Restaurant manager","Libertarian Party of Canada","Defeated",186
"British Columbia",2008-10-14,"General","40","Burnaby--New Westminster","Theriault, Joseph","Theriault","Joseph",NA,"Man","Residential care aide","Marxist-Leninist Party of Canada","Defeated",96
"British Columbia",2008-10-14,"General","40","Cariboo--Prince George","Harris, Richard M.","Harris","Richard","M.","Man","Parliamentarian","Conservative Party of Canada","Elected",22637
"British Columbia",2008-10-14,"General","40","Cariboo--Prince George","Collins, Bev","Collins","Bev",NA,"Woman","Employment coach - facilitator","New Democratic Party","Defeated",10581
"British Columbia",2008-10-14,"General","40","Cariboo--Prince George","Adamick, Drew","Adamick","Drew",NA,"Man","Student","Liberal Party of Canada","Defeated",4309
"British Columbia",2008-10-14,"General","40","Cariboo--Prince George","Van Drielen, Amber","Van Drielen","Amber",NA,"Woman","Lawyer","Green Party of Canada","Defeated",2614
"British Columbia",2008-10-14,"General","40","Cariboo--Prince George","Gook, Douglas","Gook","Douglas",NA,"Man","Organic farmer","Independent","Defeated",729
"British Columbia",2008-10-14,"General","40","Chilliwack--Fraser Canyon","Strahl, Charles (Chuck)","Strahl","Charles","(Chuck)","Man","Parliamentarian","Conservative Party of Canada","Elected",29198
"British Columbia",2008-10-14,"General","40","Chilliwack--Fraser Canyon","Kormendy, Helen","Kormendy","Helen",NA,"Woman","Social worker","New Democratic Party","Defeated",8791
"British Columbia",2008-10-14,"General","40","Chilliwack--Fraser Canyon","Lebeau, Barbara","Lebeau","Barbara",NA,"Woman","Court transcriptionist","Green Party of Canada","Defeated",4107
"British Columbia",2008-10-14,"General","40","Chilliwack--Fraser Canyon","Sweeney, Myra","Sweeney","Myra",NA,"Woman","Institutional parole officer","Liberal Party of Canada","Defeated",3990
"British Columbia",2008-10-14,"General","40","Chilliwack--Fraser Canyon","Ludwig, Harold J.","Ludwig","Harold","J.","Man","Retired businessman","Christian Heritage Party of Canada","Defeated",653
"British Columbia",2008-10-14,"General","40","Chilliwack--Fraser Canyon","O'Donnell, Dorothy-Jean","O'Donnell","Dorothy-Jean",NA,"Woman","Lawyer","Marxist-Leninist Party of Canada","Defeated",113
"British Columbia",2008-10-14,"General","40","Delta--Richmond East","Cummins, John Martin","Cummins","John","Martin","Man","Teacher - fisherman","Conservative Party of Canada","Elected",26252
"British Columbia",2008-10-14,"General","40","Delta--Richmond East","Miller, Dana L.","Miller","Dana","L.","Woman","Entrepreneur - health care worker","Liberal Party of Canada","Defeated",10371
