"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",1926-09-14,"General","16","Medicine Hat","Blackstock, Gilbert McNeill","Blackstock","Gilbert","McNeill","Man","Barrister and solicitor","Conservative (1867-1942)","Defeated",2226
"Alberta",1926-09-14,"General","16","Medicine Hat","Axelson, Carl Henning","Axelson","Carl","Henning","Man","Farmer","United Farmers of Alberta","Defeated",2081
"Alberta",1926-09-14,"General","16","Peace River","Kennedy, Donald MacBeth","Kennedy","Donald","MacBeth","Man","Farmer","United Farmers of Alberta","Elected",5323
"Alberta",1926-09-14,"General","16","Peace River","Collins, James Arthur","Collins","James","Arthur","Man","Lumberman","Conservative (1867-1942)","Defeated",4398
"Alberta",1926-09-14,"General","16","Peace River","Clarke, Joseph Andrew","Clarke","Joseph","Andrew","Man","Barrister","Liberal Party of Canada","Defeated",2642
"Alberta",1926-09-14,"General","16","Red Deer","Speakman, Alfred","Speakman","Alfred",NA,"Man","Farmer","United Farmers of Alberta","Elected",5603
"Alberta",1926-09-14,"General","16","Red Deer","LA FRANCE, Joseph George","LA FRANCE","Joseph","George","Man","Life insurance superintendent","Conservative (1867-1942)","Defeated",2151
"Alberta",1926-09-14,"General","16","Vegreville","Luchkovich, Michael","Luchkovich","Michael",NA,"Man","School teacher","United Farmers of Alberta","Elected",4106
"Alberta",1926-09-14,"General","16","Vegreville","Mccallum, Joseph Seeley","Mccallum","Joseph","Seeley","Man","Farmer and broker","Unknown","Defeated",3378
"Alberta",1926-09-14,"General","16","Wetaskiwin","Irvine, William","Irvine","William",NA,"Man","Farmer","United Farmers of Alberta","Elected",3897
"Alberta",1926-09-14,"General","16","Wetaskiwin","Tobin, Stanley Gilbert","Tobin","Stanley","Gilbert","Man","Farmer","Liberal Party of Canada","Defeated",3150
"Alberta",1926-09-14,"General","16","Wetaskiwin","Russell, Charles Homer","Russell","Charles","Homer","Man","Barrister","Conservative (1867-1942)","Defeated",2243
"British Columbia",1926-09-14,"General","16","Cariboo","Fraser, John Anderson","Fraser","John","Anderson","Man","Merchant","Conservative (1867-1942)","Elected",7200
"British Columbia",1926-09-14,"General","16","Cariboo","Graham, Joseph","Graham","Joseph",NA,"Man","Mining superintendent","Liberal Party of Canada","Defeated",6386
"British Columbia",1926-09-14,"General","16","Comox--Alberni","Neill, Alan Webster","Neill","Alan","Webster","Man","Merchant","Independent","Elected",4307
"British Columbia",1926-09-14,"General","16","Comox--Alberni","Macdonald, Donald Robert","Macdonald","Donald","Robert","Man","Locomotive engineer","Conservative (1867-1942)","Defeated",2831
"British Columbia",1926-09-14,"General","16","Comox--Alberni","Armishaw, John Edward","Armishaw","John","Edward","Man","Farmer","Labour","Defeated",185
"British Columbia",1926-09-14,"General","16","Fraser Valley","Barber, Harry James","Barber","Harry","James","Man","Druggist","Conservative (1867-1942)","Elected",6217
"British Columbia",1926-09-14,"General","16","Fraser Valley","Manuel, Elihu","Manuel","Elihu",NA,"Man","Retired clergyman","Liberal Party of Canada","Defeated",4117
"British Columbia",1926-09-14,"General","16","Kootenay East","King, James Horace","King","James","Horace","Man","Physician","Liberal Party of Canada","Elected",3547
"British Columbia",1926-09-14,"General","16","Kootenay East","Rutledge, John Wesley","Rutledge","John","Wesley","Man","Veterinary surgeon","Conservative (1867-1942)","Defeated",3272
"British Columbia",1926-09-14,"General","16","Kootenay East","Sims, James","Sims","James",NA,"Man","Car inspector","Labour","Defeated",1444
"British Columbia",1926-09-14,"General","16","Kootenay West","Esling, William Kemble","Esling","William","Kemble","Man","General agent","Conservative (1867-1942)","Elected",6247
"British Columbia",1926-09-14,"General","16","Kootenay West","Gale, Robert Henry","Gale","Robert","Henry","Man","Merchant","Liberal Party of Canada","Defeated",5257
"British Columbia",1926-09-14,"General","16","Nanaimo","Dickie, Charles Herbert","Dickie","Charles","Herbert","Man","Mining operator","Conservative (1867-1942)","Elected",10464
"British Columbia",1926-09-14,"General","16","Nanaimo","O'HALLORAN, Cornelius Hawkins","O'HALLORAN","Cornelius","Hawkins","Man","Barrister-at-law","Liberal Party of Canada","Defeated",5274
"British Columbia",1926-09-14,"General","16","New Westminster","McQuarrie, William Garland","McQuarrie","William","Garland","Man","Barrister-at-law","Conservative (1867-1942)","Elected",8624
"British Columbia",1926-09-14,"General","16","New Westminster","Knight, Charles Cair","Knight","Charles","Cair","Man","Broker","Liberal Party of Canada","Defeated",6384
"British Columbia",1926-09-14,"General","16","New Westminster","Pritchard, William Arthur","Pritchard","William","Arthur","Man","Freight agent","Labour","Defeated",3533
"British Columbia",1926-09-14,"General","16","Skeena","Brady, James Charles","Brady","James","Charles","Man","School principal","Conservative (1867-1942)","Elected",4170
"British Columbia",1926-09-14,"General","16","Skeena","Stork, Alfred","Stork","Alfred",NA,"Man","Merchant","Liberal Party of Canada","Defeated",3849
"British Columbia",1926-09-14,"General","16","Vancouver Centre","Stevens, Henry Herbert","Stevens","Henry","Herbert","Man","Broker and Accountant","Conservative (1867-1942)","Elected",10326
"British Columbia",1926-09-14,"General","16","Vancouver Centre","Donaghy, Dugald","Donaghy","Dugald",NA,"Man","Barrister-at-law","Liberal Party of Canada","Defeated",8471
"British Columbia",1926-09-14,"General","16","Vancouver Centre","Kingsley, Eugene Thorton","Kingsley","Eugene","Thorton","Man","Printer","Labour","Defeated",527
"British Columbia",1926-09-14,"General","16","Vancouver North","McRae, Alexander Duncan","McRae","Alexander","Duncan","Man","Lumberman","Conservative (1867-1942)","Elected",5080
"British Columbia",1926-09-14,"General","16","Vancouver North","McGeer, Gerald Grattan","McGeer","Gerald","Grattan","Man","Barrister-at-law and iron moulder","Liberal Party of Canada","Defeated",4388
"British Columbia",1926-09-14,"General","16","Vancouver North","Lefeaux, Wallis Walter","Lefeaux","Wallis","Walter","Man","Barrister-at-law","Labour","Defeated",1363
"British Columbia",1926-09-14,"General","16","Vancouver North","Gill, James Cavers","Gill","James","Cavers","Man","Manufacturer","Independent","Defeated",23
"British Columbia",1926-09-14,"General","16","Vancouver South","Ladner, Leon Johnson","Ladner","Leon","Johnson","Man","Barrister-at-law","Conservative (1867-1942)","Elected",9762
"British Columbia",1926-09-14,"General","16","Vancouver South","Kerr, Paul McDowell","Kerr","Paul","McDowell","Man","Barrister and solicitor","Liberal Party of Canada","Defeated",4973
"British Columbia",1926-09-14,"General","16","Vancouver South","Hurry, Alfred","Hurry","Alfred",NA,"Man","Plasterer","Labour","Defeated",2693
"British Columbia",1926-09-14,"General","16","Vancouver--Burrard","Clark, John Arthur","Clark","John","Arthur","Man","Barrister and solicitor","Conservative (1867-1942)","Elected",11227
"British Columbia",1926-09-14,"General","16","Vancouver--Burrard","Hanbury, Wilfred","Hanbury","Wilfred",NA,"Man","Lumberman","Liberal Party of Canada","Defeated",7692
"British Columbia",1926-09-14,"General","16","Vancouver--Burrard","Curry, William Jamison","Curry","William","Jamison","Man","Dentist","Labour","Defeated",2012
"British Columbia",1926-09-14,"General","16","Victoria","Tolmie, Simon Fraser","Tolmie","Simon","Fraser","Man","Veterinary surgeon","Conservative (1867-1942)","Elected",6831
"British Columbia",1926-09-14,"General","16","Victoria","Martin, Edward Oliver Carew","Martin","Edward","Oliver Carew","Man","Barrister-at-law","Liberal Party of Canada","Defeated",4051
"British Columbia",1926-09-14,"General","16","Yale","Stirling, Grote","Stirling","Grote",NA,"Man","Fruit grower and civil engineer","Conservative (1867-1942)","Elected",7815
"British Columbia",1926-09-14,"General","16","Yale","Cossitt, Fremont Blakeslee","Cossitt","Fremont","Blakeslee","Man","Fruit grower","Liberal Party of Canada","Defeated",3928
"Manitoba",1926-09-14,"General","16","Brandon","Forke, Robert","Forke","Robert",NA,"Man","Farmer","Liberal Progressive","Elected",8267
"Manitoba",1926-09-14,"General","16","Brandon","Beaubier, David Wilson","Beaubier","David","Wilson","Man","Retired farmer","Conservative (1867-1942)","Defeated",7101
"Manitoba",1926-09-14,"General","16","Dauphin","Ward, William John","Ward","William","John","Man","Farmer","Liberal Progressive","Elected",7260
"Manitoba",1926-09-14,"General","16","Dauphin","Bowman, James Langstaff","Bowman","James","Langstaff","Man","Barrister","Conservative (1867-1942)","Defeated",5502
"Manitoba",1926-09-14,"General","16","Lisgar","Brown, John Livingstone","Brown","John","Livingstone","Man","Farmer","Liberal Progressive","Elected",4657
"Manitoba",1926-09-14,"General","16","Lisgar","Rowe, William James","Rowe","William","James","Man","Barrister","Conservative (1867-1942)","Defeated",3790
"Manitoba",1926-09-14,"General","16","Macdonald","Lovie, William James","Lovie","William","James","Man","Farmer","Progressive","Elected",6652
"Manitoba",1926-09-14,"General","16","Macdonald","Schweitzer, Valmore Eric","Schweitzer","Valmore","Eric","Man","Barrister","Conservative (1867-1942)","Defeated",4306
"Manitoba",1926-09-14,"General","16","Marquette","Glen, James Allison","Glen","James","Allison","Man","Barrister-at-law","Liberal Progressive","Elected",7327
"Manitoba",1926-09-14,"General","16","Marquette","Mullins, Henry Alfred","Mullins","Henry","Alfred","Man","Cattle exporter and farmer","Conservative (1867-1942)","Defeated",6235
"Manitoba",1926-09-14,"General","16","Neepawa","Milne, Robert","Milne","Robert",NA,"Man","Farmer","Progressive","Elected",6293
"Manitoba",1926-09-14,"General","16","Neepawa","Murphy, Thomas Gerow","Murphy","Thomas","Gerow","Man","Druggist","Conservative (1867-1942)","Defeated",4495
"Manitoba",1926-09-14,"General","16","Nelson","Bird, Thomas William","Bird","Thomas","William","Man","Clergyman","Progressive","Elected",3042
"Manitoba",1926-09-14,"General","16","Nelson","Myers, Joseph","Myers","Joseph",NA,"Man","Managing director","Conservative (1867-1942)","Defeated",2632
"Manitoba",1926-09-14,"General","16","Portage la Prairie","McPherson, Ewen Alexander","McPherson","Ewen","Alexander","Man","Barrister-at-law","Liberal Party of Canada","Elected",6394
"Manitoba",1926-09-14,"General","16","Portage la Prairie","Meighen, Arthur","Meighen","Arthur",NA,"Man","Prime Minister of Canada","Conservative (1867-1942)","Defeated",5966
"Manitoba",1926-09-14,"General","16","Provencher","Beaubien, Arthur-Lucien","Beaubien","Arthur-Lucien",NA,"Man","Farmer","Liberal Progressive","Elected (Acclamation)",0
"Manitoba",1926-09-14,"General","16","Selkirk","Bancroft, Leland Payson","Bancroft","Leland","Payson","Man","Farmer","Liberal Progressive","Elected",7016
"Manitoba",1926-09-14,"General","16","Selkirk","Hannesson, Hannes Marino","Hannesson","Hannes","Marino","Man","Barrister-at-law","Conservative (1867-1942)","Defeated",5104
"Manitoba",1926-09-14,"General","16","Souris","Steedsman, James","Steedsman","James",NA,"Man","Farmer","Progressive","Elected",6105
"Manitoba",1926-09-14,"General","16","Souris","Willis, Errick French","Willis","Errick","French","Man","Barrister","Conservative (1867-1942)","Defeated",4946
"Manitoba",1926-09-14,"General","16","Springfield","Bissett, Edgar Douglas Richmond","Bissett","Edgar","Douglas Richmond","Man","Physician","Liberal Progressive","Elected",3852
"Manitoba",1926-09-14,"General","16","Springfield","Hay, Thomas","Hay","Thomas",NA,"Man","Farmer","Conservative (1867-1942)","Defeated",2638
"Manitoba",1926-09-14,"General","16","Springfield","Dunn, Thomas Herbert","Dunn","Thomas","Herbert","Man","Secretary","Labour","Defeated",1375
"Manitoba",1926-09-14,"General","16","St. Boniface","Howden, John Power","Howden","John","Power","Man","Physician","Liberal Party of Canada","Elected",5903
"Manitoba",1926-09-14,"General","16","St. Boniface","Bernier, Joseph","Bernier","Joseph",NA,"Man","Barrister-at-law","Conservative (1867-1942)","Defeated",3235
"Manitoba",1926-09-14,"General","16","St. Boniface","Meikle, Allan","Meikle","Allan",NA,"Man","Machinist","Labour","Defeated",2427
"Manitoba",1926-09-14,"General","16","Winnipeg North","Heaps, Abraham Albert","Heaps","Abraham","Albert","Man","Agent","Labour","Elected",6171
"Manitoba",1926-09-14,"General","16","Winnipeg North","Knox, Richard R.","Knox","Richard","R.","Man","Assistant general manager","Conservative (1867-1942)","Defeated",3555
"Manitoba",1926-09-14,"General","16","Winnipeg North","Mctavish, George Boyd","Mctavish","George","Boyd","Man","Physician","Liberal Party of Canada","Defeated",2821
"Manitoba",1926-09-14,"General","16","Winnipeg North Centre","Woodsworth, James Shaver","Woodsworth","James","Shaver","Man","Lecturer","Labour","Elected",7221
"Manitoba",1926-09-14,"General","16","Winnipeg North Centre","Banfield, Jose Alexander","Banfield","Jose","Alexander","Man","Merchant","Conservative (1867-1942)","Defeated",4220
"Manitoba",1926-09-14,"General","16","Winnipeg South","McDiarmid, John Stewart","McDiarmid","John","Stewart","Man","Merchant","Liberal Party of Canada","Elected",8809
"Manitoba",1926-09-14,"General","16","Winnipeg South","Rogers, Robert","Rogers","Robert",NA,"Man","Gentleman","Conservative (1867-1942)","Defeated",7638
"Manitoba",1926-09-14,"General","16","Winnipeg South Centre","Thorson, Joseph Thorarinn","Thorson","Joseph","Thorarinn","Man","Barrister-at-law","Liberal Party of Canada","Elected",12315
"Manitoba",1926-09-14,"General","16","Winnipeg South Centre","Kennedy, William Walker","Kennedy","William","Walker","Man","Barrister-at-law","Conservative (1867-1942)","Defeated",11737
"New Brunswick",1926-09-14,"General","16","Charlotte","Grimmer, Robert Watson","Grimmer","Robert","Watson","Man","Merchant","Conservative (1867-1942)","Elected",4967
"New Brunswick",1926-09-14,"General","16","Charlotte","Mclaughlin, P. Elmer","Mclaughlin","P.","Elmer","Man","Barrister","Liberal Party of Canada","Defeated",3677
"New Brunswick",1926-09-14,"General","16","Gloucester","Veniot, Peter John","Veniot","Peter","John","Man","Insurance agent","Liberal Party of Canada","Elected",7992
"New Brunswick",1926-09-14,"General","16","Gloucester","Dumas, Joseph S.","Dumas","Joseph","S.","Man","Farmer","Conservative (1867-1942)","Defeated",6333
"New Brunswick",1926-09-14,"General","16","Kent","Bourgeois, Alfred Edmond","Bourgeois","Alfred","Edmond","Man","Clerk","Liberal Party of Canada","Elected",4799
"New Brunswick",1926-09-14,"General","16","Kent","Doucet, Alexandre Joseph","Doucet","Alexandre","Joseph","Man","Farmer","Conservative (1867-1942)","Defeated",4173
"New Brunswick",1926-09-14,"General","16","Northumberland","Morrissy, Charles Joseph","Morrissy","Charles","Joseph","Man","Accountant","Liberal Party of Canada","Elected",6201
"New Brunswick",1926-09-14,"General","16","Northumberland","Fish, Charles Elijah","Fish","Charles","Elijah","Man","Gentleman","Conservative (1867-1942)","Defeated",5687
"New Brunswick",1926-09-14,"General","16","Restigouche--Madawaska","Blanchard, Stanislas","Blanchard","Stanislas",NA,"Man","Gentleman","Liberal Party of Canada","Elected",9033
"New Brunswick",1926-09-14,"General","16","Restigouche--Madawaska","Culligan, Arthur Patrick","Culligan","Arthur","Patrick","Man","Lumberman","Conservative (1867-1942)","Defeated",6850
"New Brunswick",1926-09-14,"General","16","Royal","Jones, George Burpee","Jones","George","Burpee","Man","Merchant","Conservative (1867-1942)","Elected",7266
"New Brunswick",1926-09-14,"General","16","Royal","McAlister, Duncan Hamilton","McAlister","Duncan","Hamilton","Man","Physician","Liberal Party of Canada","Defeated",5973
"New Brunswick",1926-09-14,"General","16","St. John--Albert","MacLaren, Murray","MacLaren","Murray",NA,"Man","Physician","Conservative (1867-1942)","Elected",12441
"New Brunswick",1926-09-14,"General","16","St. John--Albert","Bell, Thomas","Bell","Thomas",NA,"Man","Merchant","Conservative (1867-1942)","Elected",12310
"New Brunswick",1926-09-14,"General","16","St. John--Albert","Ryan, William Michael","Ryan","William","Michael","Man",NA,"Liberal Party of Canada","Defeated",8007
"New Brunswick",1926-09-14,"General","16","St. John--Albert","Hayes, Robert Thomas","Hayes","Robert","Thomas","Man","Wholesale shoe merchant","Liberal Party of Canada","Defeated",7356
"New Brunswick",1926-09-14,"General","16","Victoria--Carleton","Flemming, James Kidd","Flemming","James","Kidd","Man","Lumberman","Conservative (1867-1942)","Elected",7865
"New Brunswick",1926-09-14,"General","16","Victoria--Carleton","Foster, Albion Roudolph","Foster","Albion","Roudolph","Man","Farmer","Liberal Party of Canada","Defeated",6764
"New Brunswick",1926-09-14,"General","16","Westmorland","Price, Otto Baird","Price","Otto","Baird","Man","Dental surgeon","Conservative (1867-1942)","Elected",10737
"New Brunswick",1926-09-14,"General","16","Westmorland","Emmerson, Henry Read","Emmerson","Henry","Read","Man","Farmer","Liberal Party of Canada","Defeated",10204
"New Brunswick",1926-09-14,"General","16","York--Sunbury","Hanson, Richard Burpee","Hanson","Richard","Burpee","Man","Barrister-at-law","Conservative (1867-1942)","Elected",8451
"New Brunswick",1926-09-14,"General","16","York--Sunbury","Hughes, Peter J.","Hughes","Peter","J.","Man","Barrister","Liberal Party of Canada","Defeated",4459
"Nova Scotia",1926-09-14,"General","16","Antigonish--Guysborough","Douglas, John Carey","Douglas","John","Carey","Man","Barrister","Conservative (1867-1942)","Elected",6140
"Nova Scotia",1926-09-14,"General","16","Antigonish--Guysborough","McIsaac, Colin Francis","McIsaac","Colin","Francis","Man","Barrister","Liberal Party of Canada","Defeated",6003
"Nova Scotia",1926-09-14,"General","16","Cape Breton North--Victoria","Johnstone, Lewis Wilkieson","Johnstone","Lewis","Wilkieson","Man","Physician and surgeon","Conservative (1867-1942)","Elected",6284
"Nova Scotia",1926-09-14,"General","16","Cape Breton North--Victoria","Dwyer, Michael","Dwyer","Michael",NA,"Man","Mechanical engineer","Liberal Party of Canada","Defeated",4691
"Nova Scotia",1926-09-14,"General","16","Cape Breton South","MacDonald, Finlay","MacDonald","Finlay",NA,"Man","Barrister","Conservative (1867-1942)","Elected",8924
"Nova Scotia",1926-09-14,"General","16","Cape Breton South","Morrison, Daniel W.","Morrison","Daniel","W.","Man","Miner","Labour","Defeated",6412
"Nova Scotia",1926-09-14,"General","16","Colchester","MacNutt, George Taylor","MacNutt","George","Taylor","Man","Contractor","Conservative (1867-1942)","Elected",6067
"Nova Scotia",1926-09-14,"General","16","Colchester","Dickie, Alfred","Dickie","Alfred",NA,"Man","Lumberman","Liberal Party of Canada","Defeated",4049
"Nova Scotia",1926-09-14,"General","16","Cumberland","Smith, Robert Knowlton","Smith","Robert","Knowlton","Man","Barrister-at-law","Conservative (1867-1942)","Elected",8176
"Nova Scotia",1926-09-14,"General","16","Cumberland","Hanway, James Albert","Hanway","James","Albert","Man","Barrister","Liberal Party of Canada","Defeated",6609
"Nova Scotia",1926-09-14,"General","16","Digby--Annapolis","Short, Harry Bernard","Short","Harry","Bernard","Man","Manager","Conservative (1867-1942)","Elected",8159
"Nova Scotia",1926-09-14,"General","16","Digby--Annapolis","Lovett, Lewis Johnstone","Lovett","Lewis","Johnstone","Man","Physician","Liberal Party of Canada","Defeated",7851
"Nova Scotia",1926-09-14,"General","16","Halifax","Black, William Anderson","Black","William","Anderson","Man","Minister of Railways and Canals","Conservative (1867-1942)","Elected",17911
"Nova Scotia",1926-09-14,"General","16","Halifax","Quinn, Felix Patrick","Quinn","Felix","Patrick","Man","Manufacturer","Conservative (1867-1942)","Elected",17171
"Nova Scotia",1926-09-14,"General","16","Halifax","Ralston, James Layton","Ralston","James","Layton","Man","Barrister","Liberal Party of Canada","Defeated",14139
"Nova Scotia",1926-09-14,"General","16","Halifax","Murphy, John","Murphy","John",NA,"Man","Real estate agent","Liberal Party of Canada","Defeated",14007
"Nova Scotia",1926-09-14,"General","16","Hants--Kings","Ilsley, James Lorimer","Ilsley","James","Lorimer","Man","Barrister","Liberal Party of Canada","Elected",10261
"Nova Scotia",1926-09-14,"General","16","Hants--Kings","Foster, Arthur de Witt","Foster","Arthur","de Witt","Man","Broker","Conservative (1867-1942)","Defeated",10181
"Nova Scotia",1926-09-14,"General","16","Inverness","MacDougall, Isaac Duncan","MacDougall","Isaac","Duncan","Man","Student","Conservative (1867-1942)","Elected",4946
"Nova Scotia",1926-09-14,"General","16","Inverness","MacLennan, Donald","MacLennan","Donald",NA,"Man","Barrister","Liberal Party of Canada","Defeated",4296
"Nova Scotia",1926-09-14,"General","16","Pictou","Cantley, Thomas","Cantley","Thomas",NA,"Man","Manufacturer","Conservative (1867-1942)","Elected",9304
"Nova Scotia",1926-09-14,"General","16","Pictou","Fraser, James A.","Fraser","James","A.","Man","Editor","Liberal Party of Canada","Defeated",7920
"Nova Scotia",1926-09-14,"General","16","Queens--Lunenburg","Ernst, William Gordon","Ernst","William","Gordon","Man","Barrister-at-law","Conservative (1867-1942)","Elected",9925
"Nova Scotia",1926-09-14,"General","16","Queens--Lunenburg","Duff, William","Duff","William",NA,"Man","Merchant","Liberal Party of Canada","Defeated",9136
"Nova Scotia",1926-09-14,"General","16","Richmond--West Cape Breton","Macdonald, John Alexander (1883-1945)","Macdonald","John","Alexander (1883-1945)","Man","Physician","Conservative (1867-1942)","Elected",3769
"Nova Scotia",1926-09-14,"General","16","Richmond--West Cape Breton","Boyd, Donald D.","Boyd","Donald","D.","Man","Barrister","Liberal Party of Canada","Defeated",3280
"Nova Scotia",1926-09-14,"General","16","Shelburne--Yarmouth","Hatfield, Paul Lacombe","Hatfield","Paul","Lacombe","Man","Commission broker","Liberal Party of Canada","Elected",7339
"Nova Scotia",1926-09-14,"General","16","Shelburne--Yarmouth","Patterson, Frank Harris","Patterson","Frank","Harris","Man","Barrister-at-law","Conservative (1867-1942)","Defeated",6008
"Ontario",1926-09-14,"General","16","Algoma East","Bowman, Beniah","Bowman","Beniah",NA,"Man","Farmer","United Farmers of Ontario","Elected",6909
"Ontario",1926-09-14,"General","16","Algoma East","Nicholson, George Brecken","Nicholson","George","Brecken","Man","Lumberman","Conservative (1867-1942)","Defeated",6143
"Ontario",1926-09-14,"General","16","Algoma West","Simpson, Thomas Edward","Simpson","Thomas","Edward","Man","Merchant","Conservative (1867-1942)","Elected",7171
"Ontario",1926-09-14,"General","16","Algoma West","Whytall, Albert Ernest","Whytall","Albert","Ernest","Man","Clerk","Liberal Labour Progressive","Defeated",4187
"Ontario",1926-09-14,"General","16","Brant","Smoke, Franklin","Smoke","Franklin",NA,"Man","Barrister","Conservative (1867-1942)","Elected",4218
"Ontario",1926-09-14,"General","16","Brant","Davidson, Thomas Scott","Davidson","Thomas","Scott","Man","Auctioneer","Liberal Progressive","Defeated",4065
"Ontario",1926-09-14,"General","16","Brantford City","Ryerson, Robert Edwy","Ryerson","Robert","Edwy","Man","Merchant","Conservative (1867-1942)","Elected",7070
"Ontario",1926-09-14,"General","16","Brantford City","Macdonald, William Ross","Macdonald","William","Ross","Man","Barrister-at-law","Liberal Party of Canada","Defeated",5993
"Ontario",1926-09-14,"General","16","Bruce North","Malcolm, James","Malcolm","James",NA,"Man","Manufacturer","Liberal Party of Canada","Elected",5447
"Ontario",1926-09-14,"General","16","Bruce North","Clark, Hugh","Clark","Hugh",NA,"Man","Editor","Conservative (1867-1942)","Defeated",4959
"Ontario",1926-09-14,"General","16","Bruce North","Smellie, William","Smellie","William",NA,"Man","Farmer","Independent","Defeated",53
"Ontario",1926-09-14,"General","16","Bruce South","Hall, Walter Allan","Hall","Walter","Allan","Man","Physician","Liberal Party of Canada","Elected",5050
"Ontario",1926-09-14,"General","16","Bruce South","Fowler, George S.","Fowler","George","S.","Man","Dentist","Conservative (1867-1942)","Defeated",3504
"Ontario",1926-09-14,"General","16","Bruce South","Weigel, John","Weigel","John",NA,"Man","Farmer","Progressive","Defeated",1791
"Ontario",1926-09-14,"General","16","Carleton","Garland, William Foster","Garland","William","Foster","Man","Druggist","Conservative (1867-1942)","Elected",7415
"Ontario",1926-09-14,"General","16","Carleton","Cummings, Mortimer Newton","Cummings","Mortimer","Newton","Man","Manufacturer","Liberal Party of Canada","Defeated",5744
"Ontario",1926-09-14,"General","16","Dufferin--Simcoe","Rowe, William Earl","Rowe","William","Earl","Man","Farmer","Conservative (1867-1942)","Elected",8376
"Ontario",1926-09-14,"General","16","Dufferin--Simcoe","O'FLYNN, Thomas Johnston","O'FLYNN","Thomas","Johnston","Man","Merchant","Independent","Defeated",5303
