"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",1979-05-22,"General","31","Medicine Hat","Burk, Lorne L.","Burk","Lorne","L.","Man","Steam fitter","New Democratic Party","Defeated",3053
"Alberta",1979-05-22,"General","31","Medicine Hat","Hopkins, Jack","Hopkins","Jack",NA,"Man","Farmer","Social Credit Party of Canada","Defeated",1412
"Alberta",1979-05-22,"General","31","Peace River","Baldwin, Gerald William","Baldwin","Gerald","William","Man","Barrister","Progressive Conservative Party","Elected",20748
"Alberta",1979-05-22,"General","31","Peace River","Becher, Linus H.","Becher","Linus","H.","Man","Teacher, farmer","Liberal Party of Canada","Defeated",6312
"Alberta",1979-05-22,"General","31","Peace River","Guertin, Earle J.","Guertin","Earle","J.","Man","Teacher","New Democratic Party","Defeated",5801
"Alberta",1979-05-22,"General","31","Pembina","Elzinga, Peter","Elzinga","Peter",NA,"Man","Member of Parliament","Progressive Conservative Party","Elected",33722
"Alberta",1979-05-22,"General","31","Pembina","Nobert, Leonard Doyle","Nobert","Leonard","Doyle","Man","Dentist","Liberal Party of Canada","Defeated",11877
"Alberta",1979-05-22,"General","31","Pembina","Flach, Norman","Flach","Norman",NA,"Man","Farmer","New Democratic Party","Defeated",4953
"Alberta",1979-05-22,"General","31","Red Deer","Towers, Thomas Gordon","Towers","Thomas","Gordon","Man","Farmer","Progressive Conservative Party","Elected",33226
"Alberta",1979-05-22,"General","31","Red Deer","Moffat, Dennis","Moffat","Dennis",NA,"Man","Teacher","Liberal Party of Canada","Defeated",6338
"Alberta",1979-05-22,"General","31","Red Deer","Younie, John","Younie","John",NA,"Man","Teacher","New Democratic Party","Defeated",2856
"Alberta",1979-05-22,"General","31","Red Deer","Speirs, Cec","Speirs","Cec",NA,"Man","Veterinarian","Social Credit Party of Canada","Defeated",1974
"Alberta",1979-05-22,"General","31","Vegreville","Mazankowski, Donald Frank","Mazankowski","Donald","Frank","Man","Businessman","Progressive Conservative Party","Elected",26448
"Alberta",1979-05-22,"General","31","Vegreville","Witiuk, Gerry","Witiuk","Gerry",NA,"Man","Farmer","Liberal Party of Canada","Defeated",3848
"Alberta",1979-05-22,"General","31","Vegreville","Kenney, James","Kenney","James",NA,"Man","Teacher","New Democratic Party","Defeated",3191
"Alberta",1979-05-22,"General","31","Vegreville","Tuomi, Bill","Tuomi","Bill",NA,"Man","Secretary","Communist Party of Canada","Defeated",264
"Alberta",1979-05-22,"General","31","Wetaskiwin","Schellenberger, Stanley Kenneth","Schellenberger","Stanley","Kenneth","Man","Agrologist","Progressive Conservative Party","Elected",27785
"Alberta",1979-05-22,"General","31","Wetaskiwin","Toth, Mark","Toth","Mark",NA,"Man","Bank manager","Liberal Party of Canada","Defeated",5044
"Alberta",1979-05-22,"General","31","Wetaskiwin","Arnston, Alfred O.","Arnston","Alfred","O.","Man","Insurance agent","New Democratic Party","Defeated",3587
"Alberta",1979-05-22,"General","31","Yellowhead","Clark, Charles Joseph","Clark","Charles","Joseph","Man","Journalist","Progressive Conservative Party","Elected",28849
"Alberta",1979-05-22,"General","31","Yellowhead","Switzer, Laurie","Switzer","Laurie",NA,"Man","Sales manager","Liberal Party of Canada","Defeated",7083
"Alberta",1979-05-22,"General","31","Yellowhead","Ritchie, Bob","Ritchie","Bob",NA,"Man","Protection and safety co-ordinator","New Democratic Party","Defeated",3600
"Alberta",1979-05-22,"General","31","Yellowhead","Miller, Lex","Miller","Lex",NA,"Man","Chartered Accountant","No affiliation to a recognised party","Defeated",1535
"Alberta",1979-05-22,"General","31","Yellowhead","Plaunt, Ronnie B.","Plaunt","Ronnie","B.","Man","Student","Independent","Defeated",143
"British Columbia",1979-05-22,"General","31","Burnaby","Robinson, Svend Johannes","Robinson","Svend","Johannes","Man","Lawyer","New Democratic Party","Elected",20604
"British Columbia",1979-05-22,"General","31","Burnaby","Mawby, Hugh","Mawby","Hugh",NA,"Man","Administrator","Progressive Conservative Party","Defeated",19119
"British Columbia",1979-05-22,"General","31","Burnaby","Lawson, Doreen A.","Lawson","Doreen","A.","Woman","Housewife, alderman","Liberal Party of Canada","Defeated",12099
"British Columbia",1979-05-22,"General","31","Capilano","Huntington, Arthur Ronald","Huntington","Arthur","Ronald","Man","Businessman","Progressive Conservative Party","Elected",27099
"British Columbia",1979-05-22,"General","31","Capilano","Finlay, Dave","Finlay","Dave",NA,"Man","Lawyer","Liberal Party of Canada","Defeated",11542
"British Columbia",1979-05-22,"General","31","Capilano","Karton, Michael","Karton","Michael",NA,"Man","Lawyer","New Democratic Party","Defeated",6639
"British Columbia",1979-05-22,"General","31","Capilano","Schaller, Richard the Troll","Schaller","Richard","the Troll","Man","Merchant, trader","Rhinoceros Party of Canada","Defeated",332
"British Columbia",1979-05-22,"General","31","Cariboo--Chilcotin","Greenaway, Lorne Everett","Greenaway","Lorne","Everett","Man","Veterinarian","Progressive Conservative Party","Elected",12767
"British Columbia",1979-05-22,"General","31","Cariboo--Chilcotin","Olaussen, Harry Magnus","Olaussen","Harry","Magnus","Man","Steam engineer","New Democratic Party","Defeated",8273
"British Columbia",1979-05-22,"General","31","Cariboo--Chilcotin","Godfrey, Lon","Godfrey","Lon",NA,"Man","Notary public","Liberal Party of Canada","Defeated",7477
"British Columbia",1979-05-22,"General","31","Cariboo--Chilcotin","Gook, Peter R.","Gook","Peter","R.","Man","Notary public","Social Credit Party of Canada","Defeated",1363
"British Columbia",1979-05-22,"General","31","Comox--Powell River","Skelly, Raymond John","Skelly","Raymond","John","Man","Teacher","New Democratic Party","Elected",22075
"British Columbia",1979-05-22,"General","31","Comox--Powell River","Lazerte, Al","Lazerte","Al",NA,"Man","Lawyer","Progressive Conservative Party","Defeated",17556
"British Columbia",1979-05-22,"General","31","Comox--Powell River","Pearsall, Albert John (Jack)","Pearsall","Albert","John (Jack)","Man","Personnel officer","Liberal Party of Canada","Defeated",9910
"British Columbia",1979-05-22,"General","31","Comox--Powell River","Pederson, Sy","Pederson","Sy",NA,"Man","Logger","Communist Party of Canada","Defeated",314
"British Columbia",1979-05-22,"General","31","Cowichan--Malahat--The Islands","Taylor, Don L.","Taylor","Don","L.","Man","Teacher","Progressive Conservative Party","Elected",19025
"British Columbia",1979-05-22,"General","31","Cowichan--Malahat--The Islands","Manly, James Douglas","Manly","James","Douglas","Man","Minister","New Democratic Party","Defeated",17471
"British Columbia",1979-05-22,"General","31","Cowichan--Malahat--The Islands","Anderson, David","Anderson","David",NA,"Man","Public servant","Liberal Party of Canada","Defeated",7075
"British Columbia",1979-05-22,"General","31","Cowichan--Malahat--The Islands","Knott, Ernie","Knott","Ernie",NA,"Man","Woodworker","Communist Party of Canada","Defeated",82
"British Columbia",1979-05-22,"General","31","Cowichan--Malahat--The Islands","Bezanson, Allan","Bezanson","Allan",NA,"Man","Welder's helper","Marxist-Leninist Party of Canada","Defeated",51
"British Columbia",1979-05-22,"General","31","Esquimalt--Saanich","Munro, Donald W.","Munro","Donald","W.","Man","Retired diplomat","Progressive Conservative Party","Elected",29791
"British Columbia",1979-05-22,"General","31","Esquimalt--Saanich","Cameron, Bob","Cameron","Bob",NA,"Man","Teacher","New Democratic Party","Defeated",15862
"British Columbia",1979-05-22,"General","31","Esquimalt--Saanich","Peterson, Alan","Peterson","Alan",NA,"Man","Lawyer","Liberal Party of Canada","Defeated",8154
"British Columbia",1979-05-22,"General","31","Esquimalt--Saanich","Ney, Philip","Ney","Philip",NA,"Man","Physician","No affiliation to a recognised party","Defeated",836
"British Columbia",1979-05-22,"General","31","Fraser Valley East","Patterson, Alexander Bell","Patterson","Alexander","Bell","Man","Minister of the gospel","Progressive Conservative Party","Elected",24363
"British Columbia",1979-05-22,"General","31","Fraser Valley East","Fontaine, Harry W.","Fontaine","Harry","W.","Man","Businessman","New Democratic Party","Defeated",9126
"British Columbia",1979-05-22,"General","31","Fraser Valley East","Erickson, Johann Joe","Erickson","Johann","Joe","Man","Lawyer","Liberal Party of Canada","Defeated",8910
"British Columbia",1979-05-22,"General","31","Fraser Valley East","Brownlee, Ken","Brownlee","Ken",NA,"Man","Court services officer","No affiliation to a recognised party","Defeated",293
"British Columbia",1979-05-22,"General","31","Fraser Valley West","Wenman, Robert Lloyd","Wenman","Robert","Lloyd","Man","Businessman","Progressive Conservative Party","Elected",26892
"British Columbia",1979-05-22,"General","31","Fraser Valley West","Barkved, Cyril","Barkved","Cyril",NA,"Man","Teacher","New Democratic Party","Defeated",15322
"British Columbia",1979-05-22,"General","31","Fraser Valley West","Bouwman, Roland J.","Bouwman","Roland","J.","Man","Business executive","Liberal Party of Canada","Defeated",7235
"British Columbia",1979-05-22,"General","31","Fraser Valley West","Swann, Vi","Swann","Vi",NA,"Woman","Retired","Communist Party of Canada","Defeated",94
"British Columbia",1979-05-22,"General","31","Fraser Valley West","Bains, Kirpal","Bains","Kirpal",NA,"Man","Bus driver","Marxist-Leninist Party of Canada","Defeated",62
"British Columbia",1979-05-22,"General","31","Kamloops--Shuswap","Cameron, Donald Niel (Don)","Cameron","Donald","Niel (Don)","Man","Retired","Progressive Conservative Party","Elected",19369
"British Columbia",1979-05-22,"General","31","Kamloops--Shuswap","Marchand, Len","Marchand","Len",NA,"Man","Professional agrologist","Liberal Party of Canada","Defeated",12720
"British Columbia",1979-05-22,"General","31","Kamloops--Shuswap","Anderson, Ron H.","Anderson","Ron","H.","Man","School teacher","New Democratic Party","Defeated",12193
"British Columbia",1979-05-22,"General","31","Kootenay East--Revelstoke","Graham, Stan","Graham","Stan",NA,"Man","Businessman","Progressive Conservative Party","Elected",12904
"British Columbia",1979-05-22,"General","31","Kootenay East--Revelstoke","Parker, Sidney James","Parker","Sidney","James","Man","Conductor","New Democratic Party","Defeated",11107
"British Columbia",1979-05-22,"General","31","Kootenay East--Revelstoke","Conroy, Joe","Conroy","Joe",NA,"Man","Contractor","Liberal Party of Canada","Defeated",7658
"British Columbia",1979-05-22,"General","31","Kootenay West","Brisco, Robert Hylton","Brisco","Robert","Hylton","Man","Chiropractor","Progressive Conservative Party","Elected",13645
"British Columbia",1979-05-22,"General","31","Kootenay West","Kristiansen, Lyle Stuart","Kristiansen","Lyle","Stuart","Man","Woodworker","New Democratic Party","Defeated",11503
"British Columbia",1979-05-22,"General","31","Kootenay West","Kendall, Peter M.","Kendall","Peter","M.","Man","Teacher, tree planter","Liberal Party of Canada","Defeated",3616
"British Columbia",1979-05-22,"General","31","Kootenay West","PHARE-SMITH, Valerie","PHARE-SMITH","Valerie",NA,"Woman","Housewife","Libertarian Party of Canada","Defeated",119
"British Columbia",1979-05-22,"General","31","Mission--Port Moody","Rose, Mark Willson","Rose","Mark","Willson","Man","Professor of education","New Democratic Party","Elected",20847
"British Columbia",1979-05-22,"General","31","Mission--Port Moody","Campbell, Jack","Campbell","Jack",NA,"Man","Mayor","Progressive Conservative Party","Defeated",18486
"British Columbia",1979-05-22,"General","31","Mission--Port Moody","Spraggs, Tom","Spraggs","Tom",NA,"Man","Lawyer","Liberal Party of Canada","Defeated",8078
"British Columbia",1979-05-22,"General","31","Mission--Port Moody","Beynon, James Wm.","Beynon","James","Wm.","Man","Ships carpenter","Communist Party of Canada","Defeated",152
"British Columbia",1979-05-22,"General","31","Nanaimo--Alberni","Miller, Edward Allan","Miller","Edward","Allan","Man","Teacher","New Democratic Party","Elected",21304
"British Columbia",1979-05-22,"General","31","Nanaimo--Alberni","VAN ALSTINE, Scott","VAN ALSTINE","Scott",NA,"Man","Lawyer","Progressive Conservative Party","Defeated",16478
"British Columbia",1979-05-22,"General","31","Nanaimo--Alberni","Anderson, Hugh Alan","Anderson","Hugh","Alan","Man","Insurance broker","Liberal Party of Canada","Defeated",10385
"British Columbia",1979-05-22,"General","31","Nanaimo--Alberni","Mosher, Mark F.","Mosher","Mark","F.","Man","Retired","Communist Party of Canada","Defeated",199
"British Columbia",1979-05-22,"General","31","Nanaimo--Alberni","Fraser, Katie","Fraser","Katie",NA,"Woman","Housewife","Marxist-Leninist Party of Canada","Defeated",74
"British Columbia",1979-05-22,"General","31","New Westminster--Coquitlam","Jewett, Pauline","Jewett","Pauline",NA,"Woman","University teacher","New Democratic Party","Elected",19301
"British Columbia",1979-05-22,"General","31","New Westminster--Coquitlam","Gregory, Marg","Gregory","Marg",NA,"Woman","Consultant","Progressive Conservative Party","Defeated",15358
"British Columbia",1979-05-22,"General","31","New Westminster--Coquitlam","Garrison, Les","Garrison","Les",NA,"Man","Insurance broker","Liberal Party of Canada","Defeated",8559
"British Columbia",1979-05-22,"General","31","New Westminster--Coquitlam","Lehnert, Joe","Lehnert","Joe",NA,"Man","Civil servant","No affiliation to a recognised party","Defeated",118
"British Columbia",1979-05-22,"General","31","New Westminster--Coquitlam","Doran, Rod","Doran","Rod",NA,"Man","Longshoreman","Communist Party of Canada","Defeated",103
"British Columbia",1979-05-22,"General","31","North Vancouver--Burnaby","Cook, Charles Henry (Chuck)","Cook","Charles","Henry (Chuck)","Man","Broadcaster, lawyer","Progressive Conservative Party","Elected",16545
"British Columbia",1979-05-22,"General","31","North Vancouver--Burnaby","Gibson, Gordon F.","Gibson","Gordon","F.","Man","Businessman","Liberal Party of Canada","Defeated",14377
"British Columbia",1979-05-22,"General","31","North Vancouver--Burnaby","Hicks, Russ","Hicks","Russ",NA,"Man","Transit operator","New Democratic Party","Defeated",12084
"British Columbia",1979-05-22,"General","31","North Vancouver--Burnaby","Meindl, Poldi","Meindl","Poldi",NA,"Man","Inventor, electrician","Social Credit Party of Canada","Defeated",188
"British Columbia",1979-05-22,"General","31","North Vancouver--Burnaby","Waugh, Eric H.","Waugh","Eric","H.","Man","Ships rigger","Communist Party of Canada","Defeated",92
"British Columbia",1979-05-22,"General","31","North Vancouver--Burnaby","Taylor, A. Neila","Taylor","A.","Neila","Man","Self-employed","Independent","Defeated",29
"British Columbia",1979-05-22,"General","31","North Vancouver--Burnaby","Hundal, Kitti","Hundal","Kitti",NA,"Woman","Worker","Marxist-Leninist Party of Canada","Defeated",20
"British Columbia",1979-05-22,"General","31","Okanagan North","Whittaker, George H.","Whittaker","George","H.","Man","Farmer","Progressive Conservative Party","Elected",26560
"British Columbia",1979-05-22,"General","31","Okanagan North","Bullock, Richard","Bullock","Richard",NA,"Man","Orchardist","Liberal Party of Canada","Defeated",13091
"British Columbia",1979-05-22,"General","31","Okanagan North","Powell, John O.","Powell","John","O.","Man","Teacher","New Democratic Party","Defeated",11951
"British Columbia",1979-05-22,"General","31","Okanagan--Similkameen","King, Frederick John","King","Frederick","John","Man","Orchardist","Progressive Conservative Party","Elected",21008
"British Columbia",1979-05-22,"General","31","Okanagan--Similkameen","Sigurgeirson, Darwin","Sigurgeirson","Darwin",NA,"Man","Lawyer","New Democratic Party","Defeated",11715
"British Columbia",1979-05-22,"General","31","Okanagan--Similkameen","Moses, Don","Moses","Don",NA,"Man","Business consultant","Liberal Party of Canada","Defeated",9421
"British Columbia",1979-05-22,"General","31","Okanagan--Similkameen","Barker, Alexander V.","Barker","Alexander","V.","Man","Contractor","No affiliation to a recognised party","Defeated",249
"British Columbia",1979-05-22,"General","31","Prince George--Bulkley Valley","McCuish, Robert Lorne","McCuish","Robert","Lorne","Man","Manager","Progressive Conservative Party","Elected",13300
"British Columbia",1979-05-22,"General","31","Prince George--Bulkley Valley","Patrick, Archie","Patrick","Archie",NA,"Man","Educator","New Democratic Party","Defeated",8521
"British Columbia",1979-05-22,"General","31","Prince George--Bulkley Valley","Enemark, Spike","Enemark","Spike",NA,"Man","Businessman","Liberal Party of Canada","Defeated",7862
"British Columbia",1979-05-22,"General","31","Prince George--Bulkley Valley","Kordyban, William W.","Kordyban","William","W.","Man","Lumberman","Independent","Defeated",1531
"British Columbia",1979-05-22,"General","31","Prince George--Peace River","Oberle, Frank","Oberle","Frank",NA,"Man","Businessman","Progressive Conservative Party","Elected",16288
"British Columbia",1979-05-22,"General","31","Prince George--Peace River","Simpson, Bob","Simpson","Bob",NA,"Man","Gas plant operator","New Democratic Party","Defeated",5478
"British Columbia",1979-05-22,"General","31","Prince George--Peace River","Broddy, Les","Broddy","Les",NA,"Man","Engineer","Liberal Party of Canada","Defeated",4957
"British Columbia",1979-05-22,"General","31","Richmond--South Delta","Siddon, Thomas Edward","Siddon","Thomas","Edward","Man","Professor of engineering","Progressive Conservative Party","Elected",30262
"British Columbia",1979-05-22,"General","31","Richmond--South Delta","Stickney, Mercia","Stickney","Mercia",NA,"Woman","Sociologist","New Democratic Party","Defeated",13524
"British Columbia",1979-05-22,"General","31","Richmond--South Delta","Macrae, Glen Gordon","Macrae","Glen","Gordon","Man","Businessman","Liberal Party of Canada","Defeated",12003
"British Columbia",1979-05-22,"General","31","Richmond--South Delta","Stevens, Homer","Stevens","Homer",NA,"Man","Fisherman","Communist Party of Canada","Defeated",164
"British Columbia",1979-05-22,"General","31","Richmond--South Delta","Soroka, Allen H.","Soroka","Allen","H.","Man","Law librarian","Marxist-Leninist Party of Canada","Defeated",45
"British Columbia",1979-05-22,"General","31","Skeena","Fulton, James Ross","Fulton","James","Ross","Man","Probation officer","New Democratic Party","Elected",10996
"British Columbia",1979-05-22,"General","31","Skeena","Campagnolo, Iona","Campagnolo","Iona",NA,"Woman","Broadcaster","Liberal Party of Canada","Defeated",10381
"British Columbia",1979-05-22,"General","31","Skeena","Cousins, Rod","Cousins","Rod",NA,"Man","Advisor to small businesses","Progressive Conservative Party","Defeated",4437
"British Columbia",1979-05-22,"General","31","Skeena","Organ, Anthony Tony","Organ","Anthony","Tony","Man","Computer librarian","Independent","Defeated",384
"British Columbia",1979-05-22,"General","31","Skeena","Colet, Franz G.","Colet","Franz","G.","Man","Electronic engineer","Independent","Defeated",95
