"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",1953-08-10,"General","22","Red Deer","Shaw, Frederick Davis","Shaw","Frederick","Davis","Man","Teacher","Social Credit Party of Canada","Elected",8792
"Alberta",1953-08-10,"General","22","Red Deer","Boyce, Archie","Boyce","Archie",NA,"Man","Farmer and auctioneer","Liberal Party of Canada","Defeated",5076
"Alberta",1953-08-10,"General","22","Red Deer","Choate, John A.R.","Choate","John","A.R.","Man","Farmer","Progressive Conservative Party","Defeated",1474
"Alberta",1953-08-10,"General","22","Red Deer","Smith, Hubert M.","Smith","Hubert","M.","Man","Teacher","Co-operative Commonwealth Federation","Defeated",1136
"Alberta",1953-08-10,"General","22","Red Deer","Sarman, Rose","Sarman","Rose",NA,"Woman","Housewife","Labor-Progressive Party","Defeated",306
"Alberta",1953-08-10,"General","22","Vegreville","Decore, John","Decore","John",NA,"Man","Barrister","Liberal Party of Canada","Elected",8023
"Alberta",1953-08-10,"General","22","Vegreville","Hlynka, Anthony","Hlynka","Anthony",NA,"Man","Journalist","Social Credit Party of Canada","Defeated",6709
"Alberta",1953-08-10,"General","22","Vegreville","Maricle, Frank Eugene","Maricle","Frank","Eugene","Man","Farmer","Labor-Progressive Party","Defeated",2346
"Alberta",1953-08-10,"General","22","Wetaskiwin","Thomas, Ray","Thomas","Ray",NA,"Man","Retired merchant","Social Credit Party of Canada","Elected",6920
"Alberta",1953-08-10,"General","22","Wetaskiwin","Reed, Clinton Carruthers","Reed","Clinton","Carruthers","Man","Farmer","Liberal Party of Canada","Defeated",3731
"Alberta",1953-08-10,"General","22","Wetaskiwin","Ingram, Ernest John","Ingram","Ernest","John","Man","School teacher","Co-operative Commonwealth Federation","Defeated",2245
"Alberta",1953-08-10,"General","22","Wetaskiwin","BOWIE-REED, Jack","BOWIE-REED","Jack",NA,"Man","Political economist","Progressive Conservative Party","Defeated",1918
"British Columbia",1953-08-10,"General","22","Burnaby--Coquitlam","Regier, Erhart","Regier","Erhart",NA,"Man","Teacher","Co-operative Commonwealth Federation","Elected",7232
"British Columbia",1953-08-10,"General","22","Burnaby--Coquitlam","Gamache, Rene Jules","Gamache","Rene","Jules","Man","Foreman","Social Credit Party of Canada","Defeated",4987
"British Columbia",1953-08-10,"General","22","Burnaby--Coquitlam","Bastedo, George Campbell","Bastedo","George","Campbell","Man","Real estate salesman","Liberal Party of Canada","Defeated",4256
"British Columbia",1953-08-10,"General","22","Burnaby--Coquitlam","Milne, John E.","Milne","John","E.","Man","Barrister","Progressive Conservative Party","Defeated",2124
"British Columbia",1953-08-10,"General","22","Burnaby--Coquitlam","Kucher, Alexander","Kucher","Alexander",NA,"Man","Barber","Labor-Progressive Party","Defeated",627
"British Columbia",1953-08-10,"General","22","Burnaby--Richmond","Goode, Tom","Goode","Tom",NA,"Man","Sales supervisor","Liberal Party of Canada","Elected",7021
"British Columbia",1953-08-10,"General","22","Burnaby--Richmond","Mckenzie, Francis James","Mckenzie","Francis","James","Man","Barrister","Co-operative Commonwealth Federation","Defeated",6381
"British Columbia",1953-08-10,"General","22","Burnaby--Richmond","Stelter, Clement F.","Stelter","Clement","F.","Man","Building contractor","Social Credit Party of Canada","Defeated",6334
"British Columbia",1953-08-10,"General","22","Burnaby--Richmond","Stevens, Homer","Stevens","Homer",NA,"Man","Trade union secretary","Labor-Progressive Party","Defeated",792
"British Columbia",1953-08-10,"General","22","Cariboo","Leboe, Bert Raymond","Leboe","Bert","Raymond","Man","Lumberman","Social Credit Party of Canada","Elected",5562
"British Columbia",1953-08-10,"General","22","Cariboo","Murray, George Matheson","Murray","George","Matheson","Man","Journalist","Liberal Party of Canada","Defeated",5160
"British Columbia",1953-08-10,"General","22","Cariboo","Irvine, William","Irvine","William",NA,"Man","Organizer","Co-operative Commonwealth Federation","Defeated",4314
"British Columbia",1953-08-10,"General","22","Coast-Capilano","Sinclair, James","Sinclair","James",NA,"Man","Engineer","Liberal Party of Canada","Elected",13614
"British Columbia",1953-08-10,"General","22","Coast-Capilano","Silverton, Ernest Gustav","Silverton","Ernest","Gustav","Man","Barrister and solicitor","Social Credit Party of Canada","Defeated",7092
"British Columbia",1953-08-10,"General","22","Coast-Capilano","Bryce, Robert","Bryce","Robert",NA,"Man","Stationary engineer","Co-operative Commonwealth Federation","Defeated",5361
"British Columbia",1953-08-10,"General","22","Coast-Capilano","Mcarthur, Arthur Archibald","Mcarthur","Arthur","Archibald","Man","Electrical inspector","Progressive Conservative Party","Defeated",2936
"British Columbia",1953-08-10,"General","22","Coast-Capilano","Mcewen, Thomas Alexander","Mcewen","Thomas","Alexander","Man","Editor","Labor-Progressive Party","Defeated",673
"British Columbia",1953-08-10,"General","22","Comox--Alberni","Barnett, Thomas Speakman","Barnett","Thomas","Speakman","Man","Millworker","Co-operative Commonwealth Federation","Elected",6115
"British Columbia",1953-08-10,"General","22","Comox--Alberni","Wilson, Irving","Wilson","Irving",NA,"Man","Publisher","Liberal Party of Canada","Defeated",4609
"British Columbia",1953-08-10,"General","22","Comox--Alberni","Watson, Robert Harry","Watson","Robert","Harry","Man","Operator, transportation system","Social Credit Party of Canada","Defeated",4275
"British Columbia",1953-08-10,"General","22","Comox--Alberni","Duncan, Eric Frederick","Duncan","Eric","Frederick","Man","Publisher","Progressive Conservative Party","Defeated",1790
"British Columbia",1953-08-10,"General","22","Comox--Alberni","Morrison, William Stuart E.","Morrison","William","Stuart E.","Man","Farmer","Labor-Progressive Party","Defeated",850
"British Columbia",1953-08-10,"General","22","Esquimalt--Saanich","Pearkes, George Randolph","Pearkes","George","Randolph","Man","Retired","Progressive Conservative Party","Elected",9537
"British Columbia",1953-08-10,"General","22","Esquimalt--Saanich","Macbride, Duncan","Macbride","Duncan",NA,"Man","Mechanical engineer","Liberal Party of Canada","Defeated",4071
"British Columbia",1953-08-10,"General","22","Esquimalt--Saanich","Roberts, James","Roberts","James",NA,"Man","Department manager","Social Credit Party of Canada","Defeated",3578
"British Columbia",1953-08-10,"General","22","Esquimalt--Saanich","Mcintosh, Robert Matthew","Mcintosh","Robert","Matthew","Man","Carpenter","Co-operative Commonwealth Federation","Defeated",3484
"British Columbia",1953-08-10,"General","22","Fraser Valley","Patterson, Alexander Bell","Patterson","Alexander","Bell","Man","Minister of the gospel","Social Credit Party of Canada","Elected",9618
"British Columbia",1953-08-10,"General","22","Fraser Valley","Cruickshank, George Alexander","Cruickshank","George","Alexander","Man","Farmer","Liberal Party of Canada","Defeated",9318
"British Columbia",1953-08-10,"General","22","Fraser Valley","Wilde, John Hampson","Wilde","John","Hampson","Man","School teacher","Co-operative Commonwealth Federation","Defeated",3527
"British Columbia",1953-08-10,"General","22","Fraser Valley","Hilland, Carl Christian","Hilland","Carl","Christian","Man","Electrician","Labor-Progressive Party","Defeated",635
"British Columbia",1953-08-10,"General","22","Kamloops","Fulton, Edmund Davie","Fulton","Edmund","Davie","Man","Solicitor","Progressive Conservative Party","Elected",7578
"British Columbia",1953-08-10,"General","22","Kamloops","Wright, Clarence Aubrey","Wright","Clarence","Aubrey","Man","Lumberman","Social Credit Party of Canada","Defeated",3780
"British Columbia",1953-08-10,"General","22","Kamloops","Houghton, Kenneth Durward","Houghton","Kenneth","Durward","Man","Barrister and solicitor","Liberal Party of Canada","Defeated",2731
"British Columbia",1953-08-10,"General","22","Kamloops","Greenway, Austin Kenneth","Greenway","Austin","Kenneth","Man","Machinist","Co-operative Commonwealth Federation","Defeated",2140
"British Columbia",1953-08-10,"General","22","Kootenay East","Byrne, James Allen (Jim)","Byrne","James","Allen (Jim)","Man","Miner","Liberal Party of Canada","Elected",4988
"British Columbia",1953-08-10,"General","22","Kootenay East","Mclean, Lorne George","Mclean","Lorne","George","Man","Teacher","Social Credit Party of Canada","Defeated",3874
"British Columbia",1953-08-10,"General","22","Kootenay East","Macdonald, Donald Cameron","Macdonald","Donald","Cameron","Man","Journalist","Co-operative Commonwealth Federation","Defeated",3672
"British Columbia",1953-08-10,"General","22","Kootenay East","English, Samuel","English","Samuel",NA,"Man","Miner","Labor-Progressive Party","Defeated",563
"British Columbia",1953-08-10,"General","22","Kootenay West","Herridge, Herbert Wilfred","Herridge","Herbert","Wilfred","Man","Farmer","Co-operative Commonwealth Federation","Elected",8990
"British Columbia",1953-08-10,"General","22","Kootenay West","Somerville, Ian","Somerville","Ian",NA,"Man","Machinist","Liberal Party of Canada","Defeated",3994
"British Columbia",1953-08-10,"General","22","Kootenay West","Bates, John Orville","Bates","John","Orville","Man","General manager","Social Credit Party of Canada","Defeated",3871
"British Columbia",1953-08-10,"General","22","Kootenay West","Mcrae, Thomas Alexander","Mcrae","Thomas","Alexander","Man","Motel proprietor","Progressive Conservative Party","Defeated",1040
"British Columbia",1953-08-10,"General","22","Kootenay West","Belanger, Matilda Hall","Belanger","Matilda","Hall","Woman","Registered nurse","Labor-Progressive Party","Defeated",347
"British Columbia",1953-08-10,"General","22","Nanaimo","Cameron, Colin","Cameron","Colin",NA,"Man","Pipe fitter","Co-operative Commonwealth Federation","Elected",7272
"British Columbia",1953-08-10,"General","22","Nanaimo","Mouat, Gavin Colvin","Mouat","Gavin","Colvin","Man","Real estate and insurance","Liberal Party of Canada","Defeated",4884
"British Columbia",1953-08-10,"General","22","Nanaimo","Finlayson, Douglas Deane","Finlayson","Douglas","Deane","Man","Salesman","Progressive Conservative Party","Defeated",3412
"British Columbia",1953-08-10,"General","22","Nanaimo","Hodgson, Leonard Francis","Hodgson","Leonard","Francis","Man","Service manager","Social Credit Party of Canada","Defeated",2773
"British Columbia",1953-08-10,"General","22","Nanaimo","Knott, Ernest Leon","Knott","Ernest","Leon","Man","Logger","Labor-Progressive Party","Defeated",516
"British Columbia",1953-08-10,"General","22","New Westminster","Hahn, Frederick George","Hahn","Frederick","George","Man","Merchant","Social Credit Party of Canada","Elected",10770
"British Columbia",1953-08-10,"General","22","New Westminster","Mott, William Malcolm","Mott","William","Malcolm","Man","Electrician","Liberal Party of Canada","Defeated",10735
"British Columbia",1953-08-10,"General","22","New Westminster","Irvine, Ron","Irvine","Ron",NA,"Man","Carpenter","Co-operative Commonwealth Federation","Defeated",9258
"British Columbia",1953-08-10,"General","22","New Westminster","Adrain, William McFerran","Adrain","William","McFerran","Man","Dairyman","Progressive Conservative Party","Defeated",3083
"British Columbia",1953-08-10,"General","22","New Westminster","Brady, Leo Albert","Brady","Leo","Albert","Man","Fisherman","Labor-Progressive Party","Defeated",896
"British Columbia",1953-08-10,"General","22","Okanagan Boundary","Jones, Owen Lewis","Jones","Owen","Lewis","Man","Merchant","Co-operative Commonwealth Federation","Elected",8086
"British Columbia",1953-08-10,"General","22","Okanagan Boundary","Newman, Ivor James","Newman","Ivor","James","Man","Fruit grower","Social Credit Party of Canada","Defeated",7543
"British Columbia",1953-08-10,"General","22","Okanagan Boundary","Rathbun, William Allen","Rathbun","William","Allen","Man","Merchant","Liberal Party of Canada","Defeated",5053
"British Columbia",1953-08-10,"General","22","Okanagan--Revelstoke","McLeod, George William","McLeod","George","William","Man","Garage owner","Social Credit Party of Canada","Elected",3537
"British Columbia",1953-08-10,"General","22","Okanagan--Revelstoke","Cryderman, Hilda Luella","Cryderman","Hilda","Luella","Woman","Teacher","Liberal Party of Canada","Defeated",3340
"British Columbia",1953-08-10,"General","22","Okanagan--Revelstoke","Parker, Arthur Southcombe","Parker","Arthur","Southcombe","Man","Car inspector","Co-operative Commonwealth Federation","Defeated",2348
"British Columbia",1953-08-10,"General","22","Okanagan--Revelstoke","Adams, Theodore Robert Bruce","Adams","Theodore","Robert Bruce","Man","Manager","Progressive Conservative Party","Defeated",2132
"British Columbia",1953-08-10,"General","22","Okanagan--Revelstoke","Codd, John Henry","Codd","John","Henry","Man","Farmer","Labor-Progressive Party","Defeated",395
"British Columbia",1953-08-10,"General","22","Skeena","Applewhaite, Edward Turney","Applewhaite","Edward","Turney","Man","Salesman","Liberal Party of Canada","Elected",5332
"British Columbia",1953-08-10,"General","22","Skeena","Archibald, Harry Grenfell","Archibald","Harry","Grenfell","Man","Foreman","Co-operative Commonwealth Federation","Defeated",3724
"British Columbia",1953-08-10,"General","22","Skeena","Mckelvie, James Thomas","Mckelvie","James","Thomas","Man","Mechanic","Social Credit Party of Canada","Defeated",2880
"British Columbia",1953-08-10,"General","22","Skeena","Minard, Ann","Minard","Ann",NA,"Woman","Housewife","Labor-Progressive Party","Defeated",301
"British Columbia",1953-08-10,"General","22","Vancouver Centre","Campney, Ralph Osborne","Campney","Ralph","Osborne","Man","Barrister","Liberal Party of Canada","Elected",8259
"British Columbia",1953-08-10,"General","22","Vancouver Centre","Peterson, Leslie R.","Peterson","Leslie","R.","Man","Lawyer","Social Credit Party of Canada","Defeated",4946
"British Columbia",1953-08-10,"General","22","Vancouver Centre","Young, Rodney","Young","Rodney",NA,"Man","Barrister and solicitor","Co-operative Commonwealth Federation","Defeated",4516
"British Columbia",1953-08-10,"General","22","Vancouver Centre","Wright, Wendell Willard","Wright","Wendell","Willard","Man","Miner","Progressive Conservative Party","Defeated",1749
"British Columbia",1953-08-10,"General","22","Vancouver Centre","Lawrie, Ernest","Lawrie","Ernest",NA,"Man","Secretary","Labor-Progressive Party","Defeated",756
"British Columbia",1953-08-10,"General","22","Vancouver East","Winch, Harold Edward","Winch","Harold","Edward","Man","Electrician","Co-operative Commonwealth Federation","Elected",10192
"British Columbia",1953-08-10,"General","22","Vancouver East","Mccarthy, Raymond","Mccarthy","Raymond",NA,"Man","Real estate salesman","Social Credit Party of Canada","Defeated",4885
"British Columbia",1953-08-10,"General","22","Vancouver East","Reid, William","Reid","William",NA,"Man","Engineer","Liberal Party of Canada","Defeated",3272
"British Columbia",1953-08-10,"General","22","Vancouver East","Morley, Benjamin A.R.","Morley","Benjamin","A.R.","Man","Trade union business agent","Progressive Conservative Party","Defeated",1038
"British Columbia",1953-08-10,"General","22","Vancouver East","Rush, Maurice","Rush","Maurice",NA,"Man","Secretary","Labor-Progressive Party","Defeated",764
"British Columbia",1953-08-10,"General","22","Vancouver Kingsway","MacInnis, Angus","MacInnis","Angus",NA,"Man","Motorman","Co-operative Commonwealth Federation","Elected",10162
"British Columbia",1953-08-10,"General","22","Vancouver Kingsway","Bartman, Nicholas James","Bartman","Nicholas","James","Man","Barrister and solicitor","Social Credit Party of Canada","Defeated",5610
"British Columbia",1953-08-10,"General","22","Vancouver Kingsway","Helps, Arthur Ralph Gordon","Helps","Arthur","Ralph Gordon","Man","Realtor","Liberal Party of Canada","Defeated",3957
"British Columbia",1953-08-10,"General","22","Vancouver Kingsway","Dent, Walter Redvers","Dent","Walter","Redvers","Man","Writer","Progressive Conservative Party","Defeated",1700
"British Columbia",1953-08-10,"General","22","Vancouver Kingsway","Morgan, Mona Laufey","Morgan","Mona","Laufey","Woman","Secretary","Labor-Progressive Party","Defeated",578
"British Columbia",1953-08-10,"General","22","Vancouver Quadra","Green, Howard Charles","Green","Howard","Charles","Man","Barrister","Progressive Conservative Party","Elected",12769
"British Columbia",1953-08-10,"General","22","Vancouver Quadra","Gordon, Russell Charles","Gordon","Russell","Charles","Man","Pilot","Liberal Party of Canada","Defeated",7786
"British Columbia",1953-08-10,"General","22","Vancouver Quadra","Boothman, Tom","Boothman","Tom",NA,"Man","Businessman","Social Credit Party of Canada","Defeated",4955
"British Columbia",1953-08-10,"General","22","Vancouver Quadra","Dowding, Gordon H.","Dowding","Gordon","H.","Man","Barrister","Co-operative Commonwealth Federation","Defeated",3628
"British Columbia",1953-08-10,"General","22","Vancouver South","Philpott, Elmore","Philpott","Elmore",NA,"Man","Columnist","Liberal Party of Canada","Elected",10459
"British Columbia",1953-08-10,"General","22","Vancouver South","Monson, Ira N.","Monson","Ira","N.","Man","Accountant","Social Credit Party of Canada","Defeated",6668
"British Columbia",1953-08-10,"General","22","Vancouver South","Greer, Cliff Augustine","Greer","Cliff","Augustine","Man","Teacher","Co-operative Commonwealth Federation","Defeated",5610
"British Columbia",1953-08-10,"General","22","Vancouver South","Johnston, Lorraine","Johnston","Lorraine",NA,"Woman","Barrister","Progressive Conservative Party","Defeated",4986
"British Columbia",1953-08-10,"General","22","Vancouver South","Elder, Gordon Wesley","Elder","Gordon","Wesley","Man","Woodworker","Labor-Progressive Party","Defeated",852
"British Columbia",1953-08-10,"General","22","Vancouver--Burrard","MacDougall, John Lorne","MacDougall","John","Lorne","Man","Organizer","Liberal Party of Canada","Elected",9035
"British Columbia",1953-08-10,"General","22","Vancouver--Burrard","Paynter, Peer Vernon","Paynter","Peer","Vernon","Man","Organizer","Social Credit Party of Canada","Defeated",7063
"British Columbia",1953-08-10,"General","22","Vancouver--Burrard","Strum, Gladys Grace Mae","Strum","Gladys","Grace Mae","Woman","Teacher","Co-operative Commonwealth Federation","Defeated",5010
"British Columbia",1953-08-10,"General","22","Vancouver--Burrard","Brown, Buda","Brown","Buda",NA,"Woman","Housewife","Progressive Conservative Party","Defeated",4430
"British Columbia",1953-08-10,"General","22","Vancouver--Burrard","Zlotnik, Sidney","Zlotnik","Sidney",NA,"Man","Accountant","Labor-Progressive Party","Defeated",482
"British Columbia",1953-08-10,"General","22","Victoria","Fairey, Francis Thrower","Fairey","Francis","Thrower","Man","Retired","Liberal Party of Canada","Elected",13696
"British Columbia",1953-08-10,"General","22","Victoria","Skillings, Waldo","Skillings","Waldo",NA,"Man","Insurance agent","Social Credit Party of Canada","Defeated",8677
"British Columbia",1953-08-10,"General","22","Victoria","George, James","George","James",NA,"Man","Investment counsel","Progressive Conservative Party","Defeated",6122
"British Columbia",1953-08-10,"General","22","Victoria","Campbell, May","Campbell","May",NA,"Woman","Housewife","Co-operative Commonwealth Federation","Defeated",4465
"British Columbia",1953-08-10,"General","22","Victoria","Jukes, Andrew Henry","Jukes","Andrew","Henry","Man","Farmer","Independent Social Credit","Defeated",422
"British Columbia",1953-08-10,"General","22","Victoria","Seibert, Thomas","Seibert","Thomas",NA,"Man","Construction worker","Labor-Progressive Party","Defeated",313
"Manitoba",1953-08-10,"General","22","Brandon--Souris","Dinsdale, Walter Gilbert","Dinsdale","Walter","Gilbert","Man","Teacher","Progressive Conservative Party","Elected",13915
