"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",2011-05-02,"General","41","Edmonton--Mill Woods--Beaumont","Bailey, Nadine","Bailey","Nadine",NA,"Woman","Business owner","New Democratic Party","Defeated",10875
"Alberta",2011-05-02,"General","41","Edmonton--Mill Woods--Beaumont","Butler, Mike","Butler","Mike",NA,"Man","Home builder","Liberal Party of Canada","Defeated",5066
"Alberta",2011-05-02,"General","41","Edmonton--Mill Woods--Beaumont","Baxter, Christa","Baxter","Christa",NA,"Woman","Student","Green Party of Canada","Defeated",1364
"Alberta",2011-05-02,"General","41","Edmonton--Mill Woods--Beaumont","Schaffrick, Brent","Schaffrick","Brent",NA,"Man","Measurement while drilling operator","Pirate Party of Canada","Defeated",374
"Alberta",2011-05-02,"General","41","Edmonton--Mill Woods--Beaumont","Rankin, Naomi","Rankin","Naomi",NA,"Woman","Computer programmer","Communist Party of Canada","Defeated",100
"Alberta",2011-05-02,"General","41","Edmonton--Sherwood Park","Uppal, Tim","Uppal","Tim",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",24623
"Alberta",2011-05-02,"General","41","Edmonton--Sherwood Park","Ford, James","Ford","James",NA,"Man","Publisher","Independent","Defeated",16263
"Alberta",2011-05-02,"General","41","Edmonton--Sherwood Park","Scott, Mike","Scott","Mike",NA,"Man","Arena operator","New Democratic Party","Defeated",7971
"Alberta",2011-05-02,"General","41","Edmonton--Sherwood Park","Szostak, Rick","Szostak","Rick",NA,"Man","University professor","Liberal Party of Canada","Defeated",4131
"Alberta",2011-05-02,"General","41","Edmonton--Sherwood Park","Vallee, Chris","Vallee","Chris",NA,"Man","Electrician","Green Party of Canada","Defeated",1926
"Alberta",2011-05-02,"General","41","Edmonton--Sherwood Park","St. Laurent, Paul","St. Laurent","Paul",NA,"Man","Businessman","Western Block Party","Defeated",222
"Alberta",2011-05-02,"General","41","Edmonton--Spruce Grove","Ambrose, Rona","Ambrose","Rona",NA,"Woman","Parliamentarian","Conservative Party of Canada","Elected",41782
"Alberta",2011-05-02,"General","41","Edmonton--Spruce Grove","Chaulk-Stokes, Catherine","Chaulk-Stokes","Catherine",NA,"Woman","Registered nurse","New Democratic Party","Defeated",9272
"Alberta",2011-05-02,"General","41","Edmonton--Spruce Grove","Austin, Chris","Austin","Chris",NA,"Man","Military police officer","Liberal Party of Canada","Defeated",5483
"Alberta",2011-05-02,"General","41","Edmonton--Spruce Grove","Lund, Joshua","Lund","Joshua",NA,"Man","Student","Green Party of Canada","Defeated",2232
"Alberta",2011-05-02,"General","41","Edmonton--St. Albert","Rathgeber, Brent","Rathgeber","Brent",NA,"Man","Lawyer","Conservative Party of Canada","Elected",34468
"Alberta",2011-05-02,"General","41","Edmonton--St. Albert","LaBelle, Brian","LaBelle","Brian",NA,"Man","Family intervention generalist","New Democratic Party","Defeated",11644
"Alberta",2011-05-02,"General","41","Edmonton--St. Albert","Taron, Kevin","Taron","Kevin",NA,"Man","Case manager","Liberal Party of Canada","Defeated",5796
"Alberta",2011-05-02,"General","41","Edmonton--St. Albert","Johnston, Peter","Johnston","Peter",NA,"Man","Building contractor","Green Party of Canada","Defeated",2409
"Alberta",2011-05-02,"General","41","Edmonton--Strathcona","Duncan, Linda Francis","Duncan","Linda","Francis","Woman","Parliamentarian","New Democratic Party","Elected",26093
"Alberta",2011-05-02,"General","41","Edmonton--Strathcona","Hastman, Ryan","Hastman","Ryan",NA,"Man","Owner, Web development","Conservative Party of Canada","Defeated",19762
"Alberta",2011-05-02,"General","41","Edmonton--Strathcona","Sinclair, Matthew","Sinclair","Matthew",NA,"Man","Student","Liberal Party of Canada","Defeated",1372
"Alberta",2011-05-02,"General","41","Edmonton--Strathcona","Fehr, Andrew","Fehr","Andrew",NA,"Man","University student","Green Party of Canada","Defeated",1119
"Alberta",2011-05-02,"General","41","Edmonton--Strathcona","Murphy, Kyle","Murphy","Kyle",NA,"Man","Student","Independent","Defeated",206
"Alberta",2011-05-02,"General","41","Edmonton--Strathcona","Hunter, Kevan","Hunter","Kevan",NA,"Man","Teacher","Marxist-Leninist Party of Canada","Defeated",91
"Alberta",2011-05-02,"General","41","Edmonton--Strathcona","White, Christopher","White","Christopher",NA,"Man","Entrepreneur","Independent","Defeated",87
"Alberta",2011-05-02,"General","41","Fort McMurray--Athabasca","Jean, Brian","Jean","Brian",NA,"Man","Lawyer","Conservative Party of Canada","Elected",21988
"Alberta",2011-05-02,"General","41","Fort McMurray--Athabasca","Wilting, Berend","Wilting","Berend",NA,"Man","Charge hand","New Democratic Party","Defeated",4053
"Alberta",2011-05-02,"General","41","Fort McMurray--Athabasca","Young, Karen","Young","Karen",NA,"Woman","Business owner","Liberal Party of Canada","Defeated",3190
"Alberta",2011-05-02,"General","41","Fort McMurray--Athabasca","Asterisk, Jule","Asterisk","Jule",NA,"Woman","Literacy facilitator","Green Party of Canada","Defeated",1374
"Alberta",2011-05-02,"General","41","Lethbridge","Hillyer, Jim","Hillyer","Jim",NA,"Man","Consultant","Conservative Party of Canada","Elected",27173
"Alberta",2011-05-02,"General","41","Lethbridge","Sandilands, Mark","Sandilands","Mark",NA,"Man","Professor","New Democratic Party","Defeated",13072
"Alberta",2011-05-02,"General","41","Lethbridge","Cormican, Michael","Cormican","Michael",NA,"Man","Mental health practitioner","Liberal Party of Canada","Defeated",4030
"Alberta",2011-05-02,"General","41","Lethbridge","Bartlett, Cailin","Bartlett","Cailin",NA,"Woman","Student","Green Party of Canada","Defeated",2095
"Alberta",2011-05-02,"General","41","Lethbridge","Capp, Geoffrey","Capp","Geoffrey",NA,"Man","Security guard","Christian Heritage Party of Canada","Defeated",1716
"Alberta",2011-05-02,"General","41","Macleod","Menzies, Ted","Menzies","Ted",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",40007
"Alberta",2011-05-02,"General","41","Macleod","Giles, Janine","Giles","Janine",NA,"Woman","Swim coach","New Democratic Party","Defeated",5335
"Alberta",2011-05-02,"General","41","Macleod","Nagy, Attila","Nagy","Attila",NA,"Man","Investment advisor","Green Party of Canada","Defeated",2389
"Alberta",2011-05-02,"General","41","Macleod","Hankel, Nicole","Hankel","Nicole",NA,"Woman","Entrepreneur","Liberal Party of Canada","Defeated",1898
"Alberta",2011-05-02,"General","41","Macleod","Carrigan, Brad","Carrigan","Brad",NA,"Man","Author non-fiction","Progressive Canadian Party","Defeated",1754
"Alberta",2011-05-02,"General","41","Macleod","Slingerland, Marc","Slingerland","Marc",NA,"Man","Teacher","Christian Heritage Party of Canada","Defeated",252
"Alberta",2011-05-02,"General","41","Medicine Hat","Payne, LaVar","Payne","LaVar",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",30719
"Alberta",2011-05-02,"General","41","Medicine Hat","Perrier, Dennis","Perrier","Dennis",NA,"Man","Retired teacher","New Democratic Party","Defeated",5616
"Alberta",2011-05-02,"General","41","Medicine Hat","Boucher, Norm","Boucher","Norm",NA,"Man","Mayor (city official)","Liberal Party of Canada","Defeated",4416
"Alberta",2011-05-02,"General","41","Medicine Hat","Murray, Graham","Murray","Graham",NA,"Man","Student","Green Party of Canada","Defeated",1868
"Alberta",2011-05-02,"General","41","Medicine Hat","VandeStroet, Frans","VandeStroet","Frans",NA,"Man","Farmer/realtor","Christian Heritage Party of Canada","Defeated",317
"Alberta",2011-05-02,"General","41","Peace River","Warkentin, Chris","Warkentin","Chris",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",36334
"Alberta",2011-05-02,"General","41","Peace River","Villebrun, Jennifer","Villebrun","Jennifer",NA,"Woman","Lawyer","New Democratic Party","Defeated",7740
"Alberta",2011-05-02,"General","41","Peace River","Kamieniecki, Wayne John","Kamieniecki","Wayne","John","Man","Grain farmer","Green Party of Canada","Defeated",1702
"Alberta",2011-05-02,"General","41","Peace River","Ganton, Corina","Ganton","Corina",NA,"Woman","Operations manager","Liberal Party of Canada","Defeated",1481
"Alberta",2011-05-02,"General","41","Peace River","Toews, Russ","Toews","Russ",NA,"Man","Oilfield technician","Independent","Defeated",359
"Alberta",2011-05-02,"General","41","Peace River","Eckstrom, Donovan","Eckstrom","Donovan",NA,"Man","Student","Rhinoceros Party of Canada","Defeated",345
"Alberta",2011-05-02,"General","41","Red Deer","Dreeshen, Earl","Dreeshen","Earl",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",37959
"Alberta",2011-05-02,"General","41","Red Deer","Somerville, Stuart","Somerville","Stuart",NA,"Man","Teacher/farmer","New Democratic Party","Defeated",7566
"Alberta",2011-05-02,"General","41","Red Deer","Sisson, Mason Connor Woodruff","Sisson","Mason","Connor Woodruff","Man","Production manager","Green Party of Canada","Defeated",2551
"Alberta",2011-05-02,"General","41","Red Deer","Lineker, Andrew","Lineker","Andrew",NA,"Man","Lot manager","Liberal Party of Canada","Defeated",1918
"Alberta",2011-05-02,"General","41","Vegreville--Wainwright","Benoit, Leon Earl","Benoit","Leon","Earl","Man","Parliamentarian","Conservative Party of Canada","Elected",39145
"Alberta",2011-05-02,"General","41","Vegreville--Wainwright","Stone, Ray A","Stone","Ray","A","Man","Farmer","New Democratic Party","Defeated",5561
"Alberta",2011-05-02,"General","41","Vegreville--Wainwright","Munsey, William","Munsey","William",NA,"Man","Locomotive engineer","Green Party of Canada","Defeated",2499
"Alberta",2011-05-02,"General","41","Vegreville--Wainwright","Williams, Ron","Williams","Ron",NA,"Man","Teacher","Liberal Party of Canada","Defeated",1525
"Alberta",2011-05-02,"General","41","Vegreville--Wainwright","Sokalski, Matthew","Sokalski","Matthew",NA,"Man","Carpenter","Christian Heritage Party of Canada","Defeated",327
"Alberta",2011-05-02,"General","41","Westlock--St. Paul","Storseth, Brian","Storseth","Brian",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",32652
"Alberta",2011-05-02,"General","41","Westlock--St. Paul","Henderson, Lyndsey Ellen","Henderson","Lyndsey","Ellen","Woman","Office manager","New Democratic Party","Defeated",5103
"Alberta",2011-05-02,"General","41","Westlock--St. Paul","Fox, Rob","Fox","Rob",NA,"Man","Consultant","Liberal Party of Canada","Defeated",2569
"Alberta",2011-05-02,"General","41","Westlock--St. Paul","Grant, Lisa","Grant","Lisa",NA,"Woman","Household manager","Green Party of Canada","Defeated",1634
"Alberta",2011-05-02,"General","41","Wetaskiwin","Calkins, Blaine","Calkins","Blaine",NA,"Man","College instructor","Conservative Party of Canada","Elected",37756
"Alberta",2011-05-02,"General","41","Wetaskiwin","Robson, Tim","Robson","Tim",NA,"Man","Life insurance sales","New Democratic Party","Defeated",5281
"Alberta",2011-05-02,"General","41","Wetaskiwin","Johnston, Robert","Johnston","Robert",NA,"Man","Manager","Green Party of Canada","Defeated",1978
"Alberta",2011-05-02,"General","41","Wetaskiwin","Anderson, Christopher","Anderson","Christopher",NA,"Man","Electrician","Liberal Party of Canada","Defeated",1348
"Alberta",2011-05-02,"General","41","Wild Rose","Richards, Blake","Richards","Blake",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",43669
"Alberta",2011-05-02,"General","41","Wild Rose","Horvath, Jeff","Horvath","Jeff",NA,"Man","Teacher","New Democratic Party","Defeated",6595
"Alberta",2011-05-02,"General","41","Wild Rose","MacDonald, Mike","MacDonald","Mike",NA,"Man","Early childhood mental health consultant","Green Party of Canada","Defeated",4071
"Alberta",2011-05-02,"General","41","Wild Rose","Reilly, John Douglas","Reilly","John","Douglas","Man","Retired judge","Liberal Party of Canada","Defeated",3908
"Alberta",2011-05-02,"General","41","Wild Rose","Vanden Broek, Randy","Vanden Broek","Randy",NA,"Man","Carpet cleaner","Christian Heritage Party of Canada","Defeated",181
"Alberta",2011-05-02,"General","41","Yellowhead","Merrifield, Rob","Merrifield","Rob",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",31925
"Alberta",2011-05-02,"General","41","Yellowhead","Wells, Mark","Wells","Mark",NA,"Man","Law student","New Democratic Party","Defeated",5411
"Alberta",2011-05-02,"General","41","Yellowhead","Schaefer, Monika","Schaefer","Monika",NA,"Woman","Violin teacher/performer","Green Party of Canada","Defeated",2132
"Alberta",2011-05-02,"General","41","Yellowhead","Siezmagraff, Zack","Siezmagraff","Zack",NA,"Man","Business analyst","Liberal Party of Canada","Defeated",1190
"Alberta",2011-05-02,"General","41","Yellowhead","Strydhorst, Jacob","Strydhorst","Jacob",NA,"Man","Farmer","Christian Heritage Party of Canada","Defeated",404
"Alberta",2011-05-02,"General","41","Yellowhead","Brade, Melissa","Brade","Melissa",NA,"Woman","Homemaker","Canadian Action Party","Defeated",384
"British Columbia",2011-05-02,"General","41","Abbotsford","Fast, Ed","Fast","Ed",NA,"Man","Parliamentarian","Conservative Party of Canada","Elected",32493
"British Columbia",2011-05-02,"General","41","Abbotsford","Murray, David Alan","Murray","David","Alan","Man","Municipal worker","New Democratic Party","Defeated",10089
"British Columbia",2011-05-02,"General","41","Abbotsford","Hardin, Madeleine","Hardin","Madeleine",NA,"Woman","Instructor/professor","Liberal Party of Canada","Defeated",4968
"British Columbia",2011-05-02,"General","41","Abbotsford","Bryce, Daniel","Bryce","Daniel",NA,"Man","Postal clerk","Green Party of Canada","Defeated",2138
"British Columbia",2011-05-02,"General","41","Abbotsford","MacKay, David","MacKay","David",NA,"Man","Retired postal worker","Marxist-Leninist Party of Canada","Defeated",286
"British Columbia",2011-05-02,"General","41","British Columbia Southern Interior","Atamanenko, Alex","Atamanenko","Alex",NA,"Man","Parliamentarian","New Democratic Party","Elected",25206
"British Columbia",2011-05-02,"General","41","British Columbia Southern Interior","Hill, Stephen","Hill","Stephen",NA,"Man","Financial advisor","Conservative Party of Canada","Defeated",19273
"British Columbia",2011-05-02,"General","41","British Columbia Southern Interior","Hunt, Bryan","Hunt","Bryan",NA,"Man","Software developer","Green Party of Canada","Defeated",3153
"British Columbia",2011-05-02,"General","41","British Columbia Southern Interior","Lavell, Shan","Lavell","Shan",NA,"Woman","Nurse","Liberal Party of Canada","Defeated",1872
"British Columbia",2011-05-02,"General","41","Burnaby--Douglas","Stewart, Kennedy","Stewart","Kennedy",NA,"Man","Professor","New Democratic Party","Elected",20943
"British Columbia",2011-05-02,"General","41","Burnaby--Douglas","Leung, Ronald","Leung","Ronald",NA,"Man","Minister assistant","Conservative Party of Canada","Defeated",19932
"British Columbia",2011-05-02,"General","41","Burnaby--Douglas","Low, Ken","Low","Ken",NA,"Man","Retired","Liberal Party of Canada","Defeated",5451
"British Columbia",2011-05-02,"General","41","Burnaby--Douglas","Merlo, Adrianne","Merlo","Adrianne",NA,"Woman","Teacher","Green Party of Canada","Defeated",1754
"British Columbia",2011-05-02,"General","41","Burnaby--Douglas","Dahlby, Lewis Clarke","Dahlby","Lewis","Clarke","Man","Business owner","Libertarian Party of Canada","Defeated",420
"British Columbia",2011-05-02,"General","41","Burnaby--Douglas","Gidora, George","Gidora","George",NA,"Man","Transit worker","Communist Party of Canada","Defeated",153
"British Columbia",2011-05-02,"General","41","Burnaby--Douglas","Sproule, Brian","Sproule","Brian",NA,"Man","Health care worker","Marxist-Leninist Party of Canada","Defeated",57
"British Columbia",2011-05-02,"General","41","Burnaby--New Westminster","Julian, Peter","Julian","Peter",NA,"Man","Parliamentarian","New Democratic Party","Elected",22193
"British Columbia",2011-05-02,"General","41","Burnaby--New Westminster","Forseth, Paul Eugene","Forseth","Paul","Eugene","Man","Consultant","Conservative Party of Canada","Defeated",16009
"British Columbia",2011-05-02,"General","41","Burnaby--New Westminster","Evans, Garth","Evans","Garth",NA,"Man","Lawyer","Liberal Party of Canada","Defeated",4496
"British Columbia",2011-05-02,"General","41","Burnaby--New Westminster","McLaren, Carrie","McLaren","Carrie",NA,"Woman","Accounting clerk","Green Party of Canada","Defeated",1731
"British Columbia",2011-05-02,"General","41","Burnaby--New Westminster","Pierce, Tyler","Pierce","Tyler",NA,"Man","Software developer","Libertarian Party of Canada","Defeated",160
"British Columbia",2011-05-02,"General","41","Burnaby--New Westminster","Theriault, Joseph","Theriault","Joseph",NA,"Man","Residential care attendant","Marxist-Leninist Party of Canada","Defeated",94
"British Columbia",2011-05-02,"General","41","Cariboo--Prince George","Harris, Richard M.","Harris","Richard","M.","Man","Parliamentarian","Conservative Party of Canada","Elected",24443
"British Columbia",2011-05-02,"General","41","Cariboo--Prince George","Van Barneveld, Jon","Van Barneveld","Jon",NA,"Man","Forestry worker","New Democratic Party","Defeated",13135
"British Columbia",2011-05-02,"General","41","Cariboo--Prince George","Redl, Heidi","Redl","Heidi",NA,"Woman","Rancher","Green Party of Canada","Defeated",2702
"British Columbia",2011-05-02,"General","41","Cariboo--Prince George","Lalli, Sangeeta","Lalli","Sangeeta",NA,"Woman","Student","Liberal Party of Canada","Defeated",2200
"British Columbia",2011-05-02,"General","41","Cariboo--Prince George","Thiessen, Henry","Thiessen","Henry",NA,"Man","Commercial pilot","Christian Heritage Party of Canada","Defeated",440
"British Columbia",2011-05-02,"General","41","Cariboo--Prince George","Ronan, Jon","Ronan","Jon",NA,"Man","Renovator","Independent","Defeated",394
"British Columbia",2011-05-02,"General","41","Cariboo--Prince George","Turner, Jordan","Turner","Jordan",NA,"Man","Lifeguard and swim instructor","Rhinoceros Party of Canada","Defeated",204
"British Columbia",2011-05-02,"General","41","Chilliwack--Fraser Canyon","Strahl, Mark","Strahl","Mark",NA,"Man","Executive  assistant","Conservative Party of Canada","Elected",28160
"British Columbia",2011-05-02,"General","41","Chilliwack--Fraser Canyon","O'Mahony, Gwen","O'Mahony","Gwen",NA,"Woman","Community support worker","New Democratic Party","Defeated",12691
"British Columbia",2011-05-02,"General","41","Chilliwack--Fraser Canyon","Janzen, Diane","Janzen","Diane",NA,"Woman","Education manager","Liberal Party of Canada","Defeated",5320
"British Columbia",2011-05-02,"General","41","Chilliwack--Fraser Canyon","Hoskins, Jamie","Hoskins","Jamie",NA,"Man","Employment counsellor","Green Party of Canada","Defeated",2706
"British Columbia",2011-05-02,"General","41","Chilliwack--Fraser Canyon","Edwards, Clive","Edwards","Clive",NA,"Man","Motion picture technician","Western Block Party","Defeated",180
