"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Manitoba",1900-11-07,"General","9","Provencher","Bertrand, S.A.D.","Bertrand","S.A.D.",NA,"Man",NA,"Liberal Party of Canada","Defeated",1484
"Manitoba",1900-11-07,"General","9","Selkirk","McCreary, William Forsythe","McCreary","William","Forsythe","Man","Lawyer","Liberal Party of Canada","Elected",2172
"Manitoba",1900-11-07,"General","9","Selkirk","Haslam, John Heber","Haslam","John","Heber","Man",NA,"Conservative (1867-1942)","Defeated",2171
"Manitoba",1900-11-07,"General","9","Winnipeg","Puttee, Arthur W.","Puttee","Arthur","W.","Man","Editor","Independent Labour","Elected",3441
"Manitoba",1900-11-07,"General","9","Winnipeg","Martin, Ed. Daniel","Martin","Ed.","Daniel","Man",NA,"Independent","Defeated",2258
"New Brunswick",1900-11-07,"General","9","Albert","Lewis, William James","Lewis","William","James","Man","Physician","Liberal Party of Canada","Elected",1276
"New Brunswick",1900-11-07,"General","9","Albert","Weldon, Richard Chapman","Weldon","Richard","Chapman","Man","Lawyer","Conservative (1867-1942)","Defeated",1160
"New Brunswick",1900-11-07,"General","9","Carleton","Hale, Frederick Harding","Hale","Frederick","Harding","Man","Lumber merchant","Liberal-Conservative","Elected",2714
"New Brunswick",1900-11-07,"General","9","Carleton","Carvell, Frank Broadstreet","Carvell","Frank","Broadstreet","Man","Lawyer","Liberal Party of Canada","Defeated",2459
"New Brunswick",1900-11-07,"General","9","Charlotte","Ganong, Gilbert White","Ganong","Gilbert","White","Man","Teacher","Liberal-Conservative","Elected",2785
"New Brunswick",1900-11-07,"General","9","Charlotte","Armstrong, Robert Edwin","Armstrong","Robert","Edwin","Man",NA,"Liberal Party of Canada","Defeated",2205
"New Brunswick",1900-11-07,"General","9","Gloucester","Turgeon, Onésiphore","Turgeon","Onésiphore",NA,"Man","Journalist","Liberal Party of Canada","Elected",2311
"New Brunswick",1900-11-07,"General","9","Gloucester","Blanchard, Théotime","Blanchard","Théotime",NA,"Man","Farmer","Conservative (1867-1942)","Defeated",1315
"New Brunswick",1900-11-07,"General","9","Gloucester","Harris, R. Carr","Harris","R.","Carr","Man",NA,"Independent","Defeated",228
"New Brunswick",1900-11-07,"General","9","Kent","LeBlanc, Olivier J.","LeBlanc","Olivier","J.","Man","Farmer","Liberal Party of Canada","Elected",2447
"New Brunswick",1900-11-07,"General","9","Kent","McInerney, George Valentine","McInerney","George","Valentine","Man","Lawyer","Conservative (1867-1942)","Defeated",1816
"New Brunswick",1900-11-07,"General","9","King's","Fowler, George William","Fowler","George","William","Man","Lawyer","Conservative (1867-1942)","Elected",2566
"New Brunswick",1900-11-07,"General","9","King's","Domville, James","Domville","James",NA,"Man","Merchant","Liberal Party of Canada","Defeated",2383
"New Brunswick",1900-11-07,"General","9","Northumberland","Robinson, James","Robinson","James",NA,"Man","Merchant","Conservative (1867-1942)","Elected",2404
"New Brunswick",1900-11-07,"General","9","Northumberland","Morrissy, John Veriker","Morrissy","John","Veriker","Man","Merchant","Liberal Party of Canada","Defeated",1905
"New Brunswick",1900-11-07,"General","9","Restigouche","Reid, James","Reid","James",NA,"Man","General merchant","Liberal Party of Canada","Elected",1221
"New Brunswick",1900-11-07,"General","9","Restigouche","Mcallister, John","Mcallister","John",NA,"Man",NA,"Conservative (1867-1942)","Defeated",744
"New Brunswick",1900-11-07,"General","9","St. John (City and County of)","Tucker, Joseph John","Tucker","Joseph","John","Man","Businessman","Liberal Party of Canada","Elected",5449
"New Brunswick",1900-11-07,"General","9","St. John (City and County of)","Stockton, Alfred Augustus","Stockton","Alfred","Augustus","Man","Lawyer","Conservative (1867-1942)","Defeated",4673
"New Brunswick",1900-11-07,"General","9","St. John (City of )","Blair, Andrew George","Blair","Andrew","George","Man","Lawyer","Liberal Party of Canada","Elected",4520
"New Brunswick",1900-11-07,"General","9","St. John (City of )","Foster, George Eulas","Foster","George","Eulas","Man","Professor","Conservative (1867-1942)","Defeated",3523
"New Brunswick",1900-11-07,"General","9","Sunbury--Queen's","Wilmot, Robert Duncan","Wilmot","Robert","Duncan","Man","Businessman","Conservative (1867-1942)","Elected",2143
"New Brunswick",1900-11-07,"General","9","Sunbury--Queen's","White, Albert S.","White","Albert","S.","Man",NA,"Liberal Party of Canada","Defeated",1868
"New Brunswick",1900-11-07,"General","9","Victoria","Costigan, John","Costigan","John",NA,"Man","Judge","Liberal Party of Canada","Elected (Acclamation)",0
"New Brunswick",1900-11-07,"General","9","Westmorland","Emmerson, Henry Robert","Emmerson","Henry","Robert","Man","Lawyer","Liberal Party of Canada","Elected",4420
"New Brunswick",1900-11-07,"General","9","Westmorland","Powell, Henry Absalom","Powell","Henry","Absalom","Man",NA,"Conservative (1867-1942)","Defeated",3934
"New Brunswick",1900-11-07,"General","9","York","Gibson, Alexander","Gibson","Alexander",NA,"Man","Businessman","Liberal Party of Canada","Elected",2937
"New Brunswick",1900-11-07,"General","9","York","Mcleod, Joseph","Mcleod","Joseph",NA,"Man",NA,"Independent Conservative","Defeated",2861
"Northwest Territories",1900-11-07,"General","9","Alberta (Provisional District)","Oliver, Frank","Oliver","Frank",NA,"Man",NA,"Liberal Party of Canada","Elected",5203
"Northwest Territories",1900-11-07,"General","9","Alberta (Provisional District)","Bennett, Richard Bedford","Bennett","Richard","Bedford","Man",NA,"Conservative (1867-1942)","Defeated",4029
"Northwest Territories",1900-11-07,"General","9","Assiniboia East","Douglas, James Moffat","Douglas","James","Moffat","Man",NA,"Liberal Party of Canada","Elected",4081
"Northwest Territories",1900-11-07,"General","9","Assiniboia East","Lake, Richard Stuart","Lake","Richard","Stuart","Man",NA,"Conservative (1867-1942)","Defeated",3822
"Northwest Territories",1900-11-07,"General","9","Assiniboia West","Scott, Thomas Walter","Scott","Thomas","Walter","Man","Printer, journalist","Liberal Party of Canada","Elected",2093
"Northwest Territories",1900-11-07,"General","9","Assiniboia West","Davin, Nicholas Flood","Davin","Nicholas","Flood","Man","Barrister","Conservative (1867-1942)","Defeated",1861
"Northwest Territories",1900-11-07,"General","9","Saskatchewan (Provisional District)","Davis, Thomas Osborne","Davis","Thomas","Osborne","Man","Merchant","Liberal Party of Canada","Elected",1635
"Northwest Territories",1900-11-07,"General","9","Saskatchewan (Provisional District)","Spence, T.C.","Spence","T.C.",NA,"Man",NA,"Conservative (1867-1942)","Defeated",894
"Nova Scotia",1900-11-07,"General","9","Annapolis","Wade, Fletcher Bath","Wade","Fletcher","Bath","Man","Barrister","Liberal Party of Canada","Elected",1883
"Nova Scotia",1900-11-07,"General","9","Annapolis","Mills, John Burpee","Mills","John","Burpee","Man","Lawyer","Conservative (1867-1942)","Defeated",1733
"Nova Scotia",1900-11-07,"General","9","Antigonish","McIsaac, Colin Francis","McIsaac","Colin","Francis","Man","Lawyer","Liberal Party of Canada","Elected",1403
"Nova Scotia",1900-11-07,"General","9","Antigonish","Girroir, Edward Lavin","Girroir","Edward","Lavin","Man",NA,"Conservative (1867-1942)","Defeated",1137
"Nova Scotia",1900-11-07,"General","9","Cape Breton","Johnston, Alexander","Johnston","Alexander",NA,"Man","Journalist","Liberal Party of Canada","Elected",3922
"Nova Scotia",1900-11-07,"General","9","Cape Breton","Kendall, Arthur Samuel","Kendall","Arthur","Samuel","Man","Physician","Liberal Party of Canada","Elected",3890
"Nova Scotia",1900-11-07,"General","9","Cape Breton","Tupper, Charles","Tupper","Charles",NA,"Man","Physician","Conservative (1867-1942)","Defeated",3672
"Nova Scotia",1900-11-07,"General","9","Cape Breton","McDougall, Hector Francis","McDougall","Hector","Francis","Man","General merchant","Liberal-Conservative","Defeated",3604
"Nova Scotia",1900-11-07,"General","9","Colchester","Gourley, Seymour Eugene","Gourley","Seymour","Eugene","Man","Lawyer","Conservative (1867-1942)","Elected",2449
"Nova Scotia",1900-11-07,"General","9","Colchester","McClure, Firman","McClure","Firman",NA,"Man",NA,"Liberal Party of Canada","Defeated",2170
"Nova Scotia",1900-11-07,"General","9","Cumberland","Logan, Hance James","Logan","Hance","James","Man","Lawyer","Liberal Party of Canada","Elected",3742
"Nova Scotia",1900-11-07,"General","9","Cumberland","Cahan, Charles Hazlitt","Cahan","Charles","Hazlitt","Man",NA,"Conservative (1867-1942)","Defeated",3345
"Nova Scotia",1900-11-07,"General","9","Digby","Copp, Albert James Smith","Copp","Albert","James Smith","Man","Lawyer","Liberal Party of Canada","Elected",1923
"Nova Scotia",1900-11-07,"General","9","Digby","Jones, J. Edgar","Jones","J.","Edgar","Man",NA,"Conservative (1867-1942)","Defeated",1418
"Nova Scotia",1900-11-07,"General","9","Guysborough","Fraser, Duncan Cameron","Fraser","Duncan","Cameron","Man","Lawyer","Liberal Party of Canada","Elected",1928
"Nova Scotia",1900-11-07,"General","9","Guysborough","Gregory, C. Ernest","Gregory","C.","Ernest","Man",NA,"Conservative (1867-1942)","Defeated",1589
"Nova Scotia",1900-11-07,"General","9","Halifax","Borden, Robert Laird","Borden","Robert","Laird","Man","Lawyer","Conservative (1867-1942)","Elected",5705
"Nova Scotia",1900-11-07,"General","9","Halifax","Roche, William","Roche","William",NA,"Man","Coal merchant","Liberal Party of Canada","Elected",5577
"Nova Scotia",1900-11-07,"General","9","Halifax","Kenny, Thomas Edward","Kenny","Thomas","Edward","Man","Merchant","Conservative (1867-1942)","Defeated",5562
"Nova Scotia",1900-11-07,"General","9","Halifax","Wallace, Wm. B.","Wallace","Wm.","B.","Man",NA,"Liberal Party of Canada","Defeated",5380
"Nova Scotia",1900-11-07,"General","9","Hants","Russell, Benjamin","Russell","Benjamin",NA,"Man","Lawyer","Liberal Party of Canada","Elected",1882
"Nova Scotia",1900-11-07,"General","9","Hants","Putnam, Alfred","Putnam","Alfred",NA,"Man","Shipbuilder","Conservative (1867-1942)","Defeated",1866
"Nova Scotia",1900-11-07,"General","9","Inverness","McLennan, Angus","McLennan","Angus",NA,"Man","Physician","Liberal Party of Canada","Elected",2702
"Nova Scotia",1900-11-07,"General","9","Inverness","Cameron, Hugh","Cameron","Hugh",NA,"Man","Physician","Conservative (1867-1942)","Defeated",1644
"Nova Scotia",1900-11-07,"General","9","Kings","Borden, Frederick William","Borden","Frederick","William","Man","Physician","Liberal Party of Canada","Elected",2233
"Nova Scotia",1900-11-07,"General","9","Kings","Webster, Barclay","Webster","Barclay",NA,"Man",NA,"Conservative (1867-1942)","Defeated",1890
"Nova Scotia",1900-11-07,"General","9","Lunenburg","Kaulbach, Charles Edwin","Kaulbach","Charles","Edwin","Man","Businessman","Conservative (1867-1942)","Elected",2896
"Nova Scotia",1900-11-07,"General","9","Lunenburg","Maclean, Alexander Kenneth","Maclean","Alexander","Kenneth","Man","Lawyer","Liberal Party of Canada","Defeated",2574
"Nova Scotia",1900-11-07,"General","9","Pictou","Tupper, Charles Hibbert","Tupper","Charles","Hibbert","Man","Lawyer","Conservative (1867-1942)","Elected",3624
"Nova Scotia",1900-11-07,"General","9","Pictou","Bell, Adam Carr","Bell","Adam","Carr","Man","Merchant","Conservative (1867-1942)","Elected",3615
"Nova Scotia",1900-11-07,"General","9","Pictou","Macdonald, Edward Mortimer","Macdonald","Edward","Mortimer","Man","Lawyer","Liberal Party of Canada","Defeated",3523
"Nova Scotia",1900-11-07,"General","9","Pictou","McGregor, James Drummond","McGregor","James","Drummond","Man",NA,"Liberal Party of Canada","Defeated",3438
"Nova Scotia",1900-11-07,"General","9","Richmond","Matheson, Joseph","Matheson","Joseph",NA,"Man","General merchant","Liberal Party of Canada","Elected",1092
"Nova Scotia",1900-11-07,"General","9","Richmond","Gillies, Joseph Alexander","Gillies","Joseph","Alexander","Man","Lawyer","Conservative (1867-1942)","Defeated",840
"Nova Scotia",1900-11-07,"General","9","Shelburne and Queen's","Fielding, William Stevens","Fielding","William","Stevens","Man","Journalist","Liberal Party of Canada","Elected",2294
"Nova Scotia",1900-11-07,"General","9","Shelburne and Queen's","Ritchie, J.J.","Ritchie","J.J.",NA,"Man",NA,"Conservative (1867-1942)","Defeated",1901
"Nova Scotia",1900-11-07,"General","9","Victoria","Ross, William","Ross","William",NA,"Man","Commission merchant","Liberal Party of Canada","Elected",1072
"Nova Scotia",1900-11-07,"General","9","Victoria","Mccaskill, Duncan A.","Mccaskill","Duncan","A.","Man",NA,"Conservative (1867-1942)","Defeated",785
"Nova Scotia",1900-11-07,"General","9","Yarmouth","Flint, Thomas Barnard","Flint","Thomas","Barnard","Man","Lawyer","Liberal Party of Canada","Elected",1756
"Nova Scotia",1900-11-07,"General","9","Yarmouth","Corning, Thomas Edgar","Corning","Thomas","Edgar","Man",NA,"Conservative (1867-1942)","Defeated",1535
"Ontario",1900-11-07,"General","9","Addington","Bell, John William","Bell","John","William","Man","School teacher and farmer","Conservative (1867-1942)","Elected",2442
"Ontario",1900-11-07,"General","9","Addington","Martin, Wm. A.","Martin","Wm.","A.","Man",NA,"Liberal Party of Canada","Defeated",1913
"Ontario",1900-11-07,"General","9","Algoma","Dyment, Albert Edward","Dyment","Albert","Edward","Man","Lumber business","Liberal Party of Canada","Elected",3083
"Ontario",1900-11-07,"General","9","Algoma","Boyce, Arthur Cyril","Boyce","Arthur","Cyril","Man","Barrister","Conservative (1867-1942)","Defeated",2724
"Ontario",1900-11-07,"General","9","Bothwell","Clancy, James","Clancy","James",NA,"Man","Farmer and lumberman","Conservative (1867-1942)","Elected",2547
"Ontario",1900-11-07,"General","9","Bothwell","Gordon, David Alexander","Gordon","David","Alexander","Man",NA,"Liberal Party of Canada","Defeated",2430
"Ontario",1900-11-07,"General","9","Brant South","Heyd, Charles Bernhard","Heyd","Charles","Bernhard","Man","Grocer","Liberal Party of Canada","Elected",2494
"Ontario",1900-11-07,"General","9","Brant South","Henry, Robert","Henry","Robert",NA,"Man","Grocer","Conservative (1867-1942)","Defeated",2288
"Ontario",1900-11-07,"General","9","Brockville","Culbert, John","Culbert","John",NA,"Man","Merchant","Conservative (1867-1942)","Elected",1886
"Ontario",1900-11-07,"General","9","Brockville","Derbyshire, Daniel","Derbyshire","Daniel",NA,"Man","Merchant","Liberal Party of Canada","Defeated",1665
"Ontario",1900-11-07,"General","9","Bruce East","Cargill, Henry","Cargill","Henry",NA,"Man","Lumber merchant","Conservative (1867-1942)","Elected",1806
"Ontario",1900-11-07,"General","9","Bruce East","Coumans, John","Coumans","John",NA,"Man",NA,"Liberal Party of Canada","Defeated",1763
"Ontario",1900-11-07,"General","9","Bruce North","McNeill, Alexander","McNeill","Alexander",NA,"Man","Lawyer","Liberal-Conservative","Elected",2065
"Ontario",1900-11-07,"General","9","Bruce North","Campbell, J.E.","Campbell","J.E.",NA,"Man",NA,"Liberal Party of Canada","Defeated",2064
"Ontario",1900-11-07,"General","9","Bruce West","Tolmie, John","Tolmie","John",NA,"Man","Salt manufacturer","Liberal Party of Canada","Elected",2147
"Ontario",1900-11-07,"General","9","Bruce West","George, John","George","John",NA,"Man",NA,"Conservative (1867-1942)","Defeated",1513
"Ontario",1900-11-07,"General","9","Cardwell","Johnston, Robert","Johnston","Robert",NA,"Man","Farmer","Conservative (1867-1942)","Elected",1484
"Ontario",1900-11-07,"General","9","Cardwell","Stubbs, William","Stubbs","William",NA,"Man","Veterinary surgeon","Independent Conservative","Defeated",1293
"Ontario",1900-11-07,"General","9","Carleton","Kidd, Edward","Kidd","Edward",NA,"Man","Farmer and cheese manufacturer","Conservative (1867-1942)","Elected",1611
"Ontario",1900-11-07,"General","9","Carleton","Mckellar, John","Mckellar","John",NA,"Man",NA,"Liberal Party of Canada","Defeated",884
"Ontario",1900-11-07,"General","9","Cornwall and Stormont","Pringle, Robert Abercrombie","Pringle","Robert","Abercrombie","Man","Lawyer","Conservative (1867-1942)","Elected",2562
"Ontario",1900-11-07,"General","9","Cornwall and Stormont","Mulhern, Ambrose F.","Mulhern","Ambrose","F.","Man",NA,"Liberal Party of Canada","Defeated",2411
"Ontario",1900-11-07,"General","9","Dundas","Broder, Andrew","Broder","Andrew",NA,"Man","Farmer","Conservative (1867-1942)","Elected",2376
"Ontario",1900-11-07,"General","9","Dundas","Johnston, Adam","Johnston","Adam",NA,"Man",NA,"Liberal Party of Canada","Defeated",2118
"Ontario",1900-11-07,"General","9","Durham East","Ward, Henry Alfred","Ward","Henry","Alfred","Man","Lawyer","Conservative (1867-1942)","Elected",1661
"Ontario",1900-11-07,"General","9","Durham East","Powers, Dr. L.B.","Powers","Dr.","L.B.","Man",NA,"Liberal Party of Canada","Defeated",1450
"Ontario",1900-11-07,"General","9","Durham West","Thornton, Charles Jonas","Thornton","Charles","Jonas","Man","Farmer","Conservative (1867-1942)","Elected",1637
"Ontario",1900-11-07,"General","9","Durham West","Beith, Robert","Beith","Robert",NA,"Man","Farmer","Liberal Party of Canada","Defeated",1597
"Ontario",1900-11-07,"General","9","Elgin East","Ingram, Andrew B.","Ingram","Andrew","B.","Man","Real estate agent","Liberal-Conservative","Elected",3076
"Ontario",1900-11-07,"General","9","Elgin East","Wilson, John Henry","Wilson","John","Henry","Man","Physician","Liberal Party of Canada","Defeated",2925
"Ontario",1900-11-07,"General","9","Elgin West","Robinson, Jabel","Robinson","Jabel",NA,"Man","Lumber dealer","Independent","Elected",1805
"Ontario",1900-11-07,"General","9","Elgin West","Mcgugan, Angus Donald","Mcgugan","Angus","Donald","Man",NA,"Liberal Party of Canada","Defeated",1765
"Ontario",1900-11-07,"General","9","Elgin West","Casey, George Elliott","Casey","George","Elliott","Man","Journalist","Independent Liberal","Defeated",1180
"Ontario",1900-11-07,"General","9","Essex North","Mciver, Bryan","Mciver","Bryan",NA,"Man","Lawyer","Liberal Party of Canada","Elected",3046
"Ontario",1900-11-07,"General","9","Essex North","White, Solomon","White","Solomon",NA,"Man",NA,"Conservative (1867-1942)","Defeated",2386
"Ontario",1900-11-07,"General","9","Essex South","Cowan, Mahlon K.","Cowan","Mahlon","K.","Man","Lawyer","Liberal Party of Canada","Elected",2539
"Ontario",1900-11-07,"General","9","Essex South","Wigle, Lewis","Wigle","Lewis",NA,"Man","Farmer","Conservative (1867-1942)","Defeated",2456
"Ontario",1900-11-07,"General","9","Frontenac","Calvin, Hiram Augustus","Calvin","Hiram","Augustus","Man","Businessman","Conservative (1867-1942)","Elected",1200
"Ontario",1900-11-07,"General","9","Frontenac","Rogers, David Dickson","Rogers","David","Dickson","Man","Farmer","Independent","Defeated",836
"Ontario",1900-11-07,"General","9","Glengarry","Schell, Jacob Thomas","Schell","Jacob","Thomas","Man","Lumber manufacturer","Liberal Party of Canada","Elected",2392
"Ontario",1900-11-07,"General","9","Glengarry","McLennan, Roderick R.","McLennan","Roderick","R.","Man","Railway contractor","Conservative (1867-1942)","Defeated",1772
"Ontario",1900-11-07,"General","9","Grenville South","Reid, John Dowsley","Reid","John","Dowsley","Man","Physician","Conservative (1867-1942)","Elected",1475
"Ontario",1900-11-07,"General","9","Grenville South","Rowe, Russell D.","Rowe","Russell","D.","Man",NA,"Liberal Party of Canada","Defeated",1351
"Ontario",1900-11-07,"General","9","Grey East","Sproule, Thomas Simpson","Sproule","Thomas","Simpson","Man","Physician","Conservative (1867-1942)","Elected",2707
"Ontario",1900-11-07,"General","9","Grey East","Hartman, C.W.","Hartman","C.W.",NA,"Man",NA,"Liberal Party of Canada","Defeated",2342
"Ontario",1900-11-07,"General","9","Grey North","Horsey, Edward Henry","Horsey","Edward","Henry","Man","Physician","Liberal Party of Canada","Elected",2834
"Ontario",1900-11-07,"General","9","Grey North","Gordon, Charles","Gordon","Charles",NA,"Man",NA,"Conservative (1867-1942)","Defeated",2815
"Ontario",1900-11-07,"General","9","Grey South","Richardson, Matthew Kendal","Richardson","Matthew","Kendal","Man","Merchant","Liberal-Conservative","Elected",2375
"Ontario",1900-11-07,"General","9","Grey South","Landerkin, George","Landerkin","George",NA,"Man","Physician","Liberal Party of Canada","Defeated",2231
"Ontario",1900-11-07,"General","9","Haldimand and Monck","Thompson, Andrew Thorburn","Thompson","Andrew","Thorburn","Man","Lawyer","Liberal Party of Canada","Elected",2239
"Ontario",1900-11-07,"General","9","Haldimand and Monck","Montague, Walter Humphries","Montague","Walter","Humphries","Man","Physician","Conservative (1867-1942)","Defeated",2102
"Ontario",1900-11-07,"General","9","Halton","Henderson, David","Henderson","David",NA,"Man","Merchant","Conservative (1867-1942)","Elected",2379
"Ontario",1900-11-07,"General","9","Halton","Mckinnon, S.F.","Mckinnon","S.F.",NA,"Man",NA,"Liberal Party of Canada","Defeated",2233
"Ontario",1900-11-07,"General","9","Hamilton","Barker, Samuel","Barker","Samuel",NA,"Man","Lawyer","Conservative (1867-1942)","Elected",5466
"Ontario",1900-11-07,"General","9","Hamilton","Bruce, Francis Carmichael","Bruce","Francis","Carmichael","Man","Businessman","Conservative (1867-1942)","Elected",5462
"Ontario",1900-11-07,"General","9","Hamilton","Teetzel, James V.","Teetzel","James","V.","Man",NA,"Liberal Party of Canada","Defeated",4783
"Ontario",1900-11-07,"General","9","Hamilton","Wood, Andrew Trew","Wood","Andrew","Trew","Man","Businessman","Liberal Party of Canada","Defeated",4667
"Ontario",1900-11-07,"General","9","Hastings East","Northrup, William Barton","Northrup","William","Barton","Man","Lawyer","Conservative (1867-1942)","Elected",1815
"Ontario",1900-11-07,"General","9","Hastings East","Hurley, Jeremiah M.","Hurley","Jeremiah","M.","Man","Farmer","Liberal Party of Canada","Defeated",1744
"Ontario",1900-11-07,"General","9","Hastings North","Carscallen, Alexander Augustus Williamson","Carscallen","Alexander","Augustus Williamson","Man","Private banker","Conservative (1867-1942)","Elected",2426
"Ontario",1900-11-07,"General","9","Hastings North","Haryett, Samuel","Haryett","Samuel",NA,"Man",NA,"Liberal Party of Canada","Defeated",1771
"Ontario",1900-11-07,"General","9","Hastings West","Corby, Henry","Corby","Henry",NA,"Man","Distiller","Conservative (1867-1942)","Elected",2094
"Ontario",1900-11-07,"General","9","Hastings West","Young, Stephen Johnston","Young","Stephen","Johnston","Man",NA,"Liberal Party of Canada","Defeated",1252
"Ontario",1900-11-07,"General","9","Huron East","Macdonald, Peter","Macdonald","Peter",NA,"Man","Physician","Liberal Party of Canada","Elected",2002
"Ontario",1900-11-07,"General","9","Huron East","Dickinson, Edmund Lindsay","Dickinson","Edmund","Lindsay","Man",NA,"Conservative (1867-1942)","Defeated",1862
"Ontario",1900-11-07,"General","9","Huron South","McEwen, George","McEwen","George",NA,"Man","Farmer","Liberal Party of Canada","Elected",1696
"Ontario",1900-11-07,"General","9","Huron South","McMillan, John","McMillan","John",NA,"Man","Farmer","Liberal Party of Canada","Defeated",1475
"Ontario",1900-11-07,"General","9","Huron West","Holmes, Robert","Holmes","Robert",NA,"Man","Printer and publisher","Liberal Party of Canada","Elected",2163
"Ontario",1900-11-07,"General","9","Huron West","Mclean, Robert","Mclean","Robert",NA,"Man",NA,"Conservative (1867-1942)","Defeated",2143
"Ontario",1900-11-07,"General","9","Kent","Stephens, George","Stephens","George",NA,"Man","Hardware merchant","Liberal Party of Canada","Elected",3390
"Ontario",1900-11-07,"General","9","Kent","Smith, Theodore A.","Smith","Theodore","A.","Man",NA,"Conservative (1867-1942)","Defeated",3173
"Ontario",1900-11-07,"General","9","Kingston","Britton, Byron Moffatt","Britton","Byron","Moffatt","Man","Lecturer in law","Liberal Party of Canada","Elected",1879
"Ontario",1900-11-07,"General","9","Kingston","Mcintyre, Donald Malcolm","Mcintyre","Donald","Malcolm","Man",NA,"Conservative (1867-1942)","Defeated",1687
"Ontario",1900-11-07,"General","9","Lambton East","Simmons, Oliver","Simmons","Oliver",NA,"Man","Oil refiner","Conservative (1867-1942)","Elected",2637
"Ontario",1900-11-07,"General","9","Lambton East","Fraser, John","Fraser","John",NA,"Man","Petroleum producer","Liberal Party of Canada","Defeated",2416
"Ontario",1900-11-07,"General","9","Lambton West","Johnston, Thomas George","Johnston","Thomas","George","Man","Physician","Liberal Party of Canada","Elected",2299
"Ontario",1900-11-07,"General","9","Lambton West","Hanna, W.J.","Hanna","W.J.",NA,"Man",NA,"Conservative (1867-1942)","Defeated",2110
